site,average,lat,long,range,,site_no,dec_lat_va,dec_long_va
1021000,-0.97906745,45.1369444,-67.3180556,4,,1010000,46.70055556,-69.7155556
1018500,-2.765328493,45.5683333,-67.4283333,4,,1010070,46.89388889,-69.7516667
1021470,0.067822971,44.8008333,-67.725,4,,1010500,47.11305556,-69.0880556
1021480,0.738052045,44.9369444,-67.7361111,2,,1011000,47.0697222,-69.0794444
1019000,-8.841177167,45.1725,-67.76888889,4,,1011500,47.20697926,-68.9564281
1018035,0.927976453,46.1811111,-67.80388889,1,,1013500,47.2375,-68.58277778
1018009,0.654135119,46.11527778,-67.84027778,2,,1014000,47.2833333,-68.58527778
1018000,0.927992966,46.105,-67.8666667,1,,1015800,46.52305556,-68.3716667
1017960,0.820492225,46.105,-67.88138889,1,,1017000,46.7772222,-68.1572222
1022500,0.101645862,44.60805556,-67.93527778,4,,1017060,46.7836111,-67.9891667
1017290,0.211578513,46.8886111,-67.945,4,,1017290,46.8886111,-67.945
1017550,-9.578054603,46.62805556,-67.9530556,4,,1017550,46.62805556,-67.9530556
1017060,-0.131973044,46.7836111,-67.9891667,4,,1017960,46.105,-67.88138889
1022294,-0.105834066,44.85909167,-68.10396389,4,,1018000,46.105,-67.8666667
1017000,0.143349391,46.7772222,-68.1572222,4,,1018009,46.11527778,-67.84027778
1030350,0.624665115,45.7086111,-68.1580556,3,,1018035,46.1811111,-67.80388889
1022840,-0.008330524,44.33277778,-68.2066667,4,,1018500,45.5683333,-67.4283333
1030500,-0.592237827,45.5011111,-68.3058333,4,,1019000,45.1725,-67.76888889
1015800,0.946942712,46.52305556,-68.3716667,1,,1021000,45.1369444,-67.3180556
1013500,0.576302536,47.2375,-68.58277778,3,,1021470,44.8008333,-67.725
1014000,-0.227121429,47.2833333,-68.58527778,4,,1021480,44.9369444,-67.7361111
1029500,0.724111321,45.73027778,-68.5894444,2,,1022294,44.85909167,-68.10396389
1029200,-0.714472558,46.14305556,-68.6336111,4,,1022500,44.60805556,-67.93527778
1034500,0.504131652,45.2361111,-68.65138889,3,,1022840,44.33277778,-68.2066667
1037000,0.398561607,44.8611111,-68.8316667,4,,1027200,45.93527778,-69.9936111
