site,average,lat,long,range,,site_no,dec_lat_va,dec_long_va
13022500,0.96740917,43.1961111,-110.8894444,1,,1010000,46.70055556,-69.7155556
10347310,0.963826172,39.5243537,-119.9954782,1,,1010070,46.89388889,-69.7516667
14107000,0.959845653,46.2648437,-121.245075,1,,1010500,47.11305556,-69.0880556
14233500,0.952120899,46.4662217,-122.1089856,1,,1011000,47.0697222,-69.0794444
9255000,0.949130651,40.9824657,-107.3828391,1,,1011500,47.20697926,-68.9564281
8050840,0.944171676,33.52622016,-96.8072191,1,,1013500,47.2375,-68.58277778
9041090,0.941643672,40.2024844,-106.4225335,1,,1014000,47.2833333,-68.58527778
13313000,0.935472716,44.96166667,-115.5,1,,1015800,46.52305556,-68.3716667
9239500,0.932078207,40.4829861,-106.8324306,1,,1017000,46.7772222,-68.1572222
9405500,0.928058165,37.2097046,-112.9785512,1,,1017060,46.7836111,-67.9891667
12370000,0.927803404,48.02423056,-113.9788194,1,,1017290,46.8886111,-67.945
1627500,0.927369233,38.21874208,-78.8366915,1,,1017550,46.62805556,-67.9530556
12344000,0.927267281,45.97205,-114.1412333,1,,1017960,46.105,-67.88138889
11522500,0.923178039,41.3765154,-123.4770026,1,,1018000,46.105,-67.8666667
5595730,0.917657739,38.25388889,-89.0405556,1,,1018009,46.11527778,-67.84027778
13055000,0.916677667,43.9272222,-111.6138889,1,,1018035,46.1811111,-67.80388889
9408150,0.914816086,37.16276007,-113.3952285,1,,1018500,45.5683333,-67.4283333
6921200,0.914298205,37.7504722,-93.2661944,1,,1019000,45.1725,-67.76888889
11468500,0.913534703,39.42822378,-123.7377917,1,,1021000,45.1369444,-67.3180556
11342000,0.913059478,40.93959397,-122.4172351,1,,1021470,44.8008333,-67.725
9406000,0.912108699,37.2041494,-113.1807789,1,,1021480,44.9369444,-67.7361111
6452320,0.911744347,43.3272192,-98.9706446,1,,1022294,44.85909167,-68.10396389
13310700,0.910612057,44.9869444,-115.725,1,,1022500,44.60805556,-67.93527778
11143250,0.910499361,36.5391278,-121.8805084,1,,1022840,44.33277778,-68.2066667
13316500,0.910374174,45.41305556,-116.3252778,1,,1027200,45.93527778,-69.9936111
6404998,0.909992521,43.76110028,-103.3640816,1,,1029200,46.14305556,-68.6336111
9260000,0.90664879,40.54901667,-108.4243222,1,,1029500,45.73027778,-68.5894444
12352500,0.906512528,46.83173889,-114.054861,1,,1030350,45.7086111,-68.1580556
10309000,0.905479994,38.84519444,-119.7060833,1,,1030500,45.5011111,-68.3058333
10343500,0.903938132,39.43157246,-120.2379793,1,,1031300,45.2672222,-69.58388889
11480390,0.902115341,40.28431329,-123.3353034,1,,1031450,45.1844444,-69.4522222
1013500,0.900248939,47.2375,-68.58277778,1,,1031500,45.175,-69.3147222
12462500,0.892137218,47.49929148,-120.4245223,1,,1031510,45.15027778,-69.23638889
9223000,0.890782927,42.11088889,-110.7094167,1,,1034000,45.26055556,-68.8686111
2024000,0.881236143,37.76263275,-79.3914251,1,,1034500,45.2361111,-68.65138889
7187000,0.880316748,37.0205833,-94.51375,1,,1037000,44.8611111,-68.8316667
12332000,0.880223915,46.1845694,-113.5015694,1,,1037380,44.32916667,-69.0608333
7340300,0.879697297,34.38,-94.2363889,1,,1038000,44.22277778,-69.59388889
13023000,0.878764227,43.14305556,-110.9769444,1,,1042500,45.3397222,-69.9619444
10308200,0.876296963,38.7146274,-119.7648985,1,,1043500,45.22905,-70.20112778
9165000,0.875613898,37.63888428,-108.0603517,1,,1044550,45.3136111,-70.2416667
2027000,0.874842274,37.71541868,-78.981691,1,,1046000,45.0644444,-69.8805556
11528700,0.874763852,40.6498627,-123.4942046,1,,1046500,45.0519444,-69.8855556
13302500,0.874720107,45.1836111,-113.8952778,1,,1047000,44.86916667,-69.955
11278000,0.873771678,37.969088,-119.882124,1,,1047150,44.77888889,-69.8869444
2162500,0.873654701,34.84233977,-82.4806814,1,,1047200,44.85777778,-70.48527778
11143200,0.870600494,36.47440615,-121.7288364,1,,1048000,44.70805556,-69.9375
7207500,0.869941692,36.57369444,-104.9468056,1,,1048220,44.9475,-69.6569444
6289000,0.867656602,45.0071111,-107.6154083,1,,1049500,44.22916667,-69.7780556
12334510,0.867374935,46.7223361,-113.683061,1,,1052500,44.8775,-71.0575
14305500,0.864843014,44.7151172,-123.8873348,1,,1053500,44.7825,-71.1286111
11519500,0.864463212,41.64069017,-123.015037,1,,1053600,44.6661111,-71.18138889
10318500,0.862029918,40.93655556,-115.6241667,1,,1054000,44.4358333,-71.19027778
10258000,0.861904686,33.80501929,-116.5591816,1,,1054114,44.38131944,-71.1706556
5438500,0.86168484,42.25613208,-88.8631565,1,,1054200,44.39055556,-70.9797222
1017000,0.86103183,46.7772222,-68.1572222,1,,1054300,44.5933333,-70.7330556
9253000,0.858522925,40.99941048,-107.143388,1,,1054500,44.5519444,-70.5441667
9304200,0.854169536,40.00497428,-107.8253486,1,,1055000,44.64277778,-70.58888889
2155500,0.852503283,35.10984144,-81.9595507,1,,1055500,44.26944444,-70.2297222
14231000,0.85181571,46.5319444,-121.9569444,1,,1057000,44.30388889,-70.5397222
1601500,0.849764963,39.6696111,-78.7880278,1,,1059000,44.0722222,-70.2080556
13337000,0.848764969,46.1508333,-115.5872222,1,,1063310,43.85555556,-70.6397222
2270500,0.848409962,27.44238889,-81.2970278,1,,1064118,43.68694444,-70.3472222
9497500,0.848188241,33.79810588,-110.4998292,1,,10642505,44.08388889,-71.2855556
13331500,0.848036952,45.6198669,-117.7265892,1,,1064500,43.9908333,-71.0905556
1607500,0.847670756,38.63150665,-79.2436497,1,,1064801,43.83007396,-71.2878488
14210000,0.844610661,45.29984346,-122.3539746,1,,1066000,43.80805556,-70.7816667
11478500,0.843615778,40.48041636,-123.890876,1,,1067950,43.4322222,-70.5533333
11521500,0.842452855,41.83512325,-123.3831113,1,,1068910,43.4183333,-70.7380556
5440000,0.841596699,42.19444444,-88.9988889,1,,1069500,43.4183333,-70.6583333
11274630,0.841551049,37.48659935,-121.2091026,1,,1069700,43.37916667,-70.5833333
