site,average,lat,long,range,,site_no,dec_lat_va,dec_long_va
1021000,-0.120257552,45.1369444,-67.3180556,4,,1010000,46.70055556,-69.7155556
1018500,-2.285429615,45.5683333,-67.4283333,4,,1010070,46.89388889,-69.7516667
1021470,-4.332720365,44.8008333,-67.725,4,,1010500,47.11305556,-69.0880556
1021480,0.856812177,44.9369444,-67.7361111,1,,1011000,47.0697222,-69.0794444
1019000,-1.021475898,45.1725,-67.76888889,4,,1011500,47.20697926,-68.9564281
1018035,0.613348539,46.1811111,-67.80388889,3,,1013500,47.2375,-68.58277778
1018009,-1.414639187,46.11527778,-67.84027778,4,,1014000,47.2833333,-68.58527778
1018000,0.649603757,46.105,-67.8666667,3,,1015800,46.52305556,-68.3716667
1017960,0.476636282,46.105,-67.88138889,4,,1017000,46.7772222,-68.1572222
1022500,-0.484441808,44.60805556,-67.93527778,4,,1017060,46.7836111,-67.9891667
1017290,0.391323262,46.8886111,-67.945,4,,1017290,46.8886111,-67.945
1017550,-3.024471387,46.62805556,-67.9530556,4,,1017550,46.62805556,-67.9530556
1017060,0.554922092,46.7836111,-67.9891667,3,,1017960,46.105,-67.88138889
1022294,-0.105834066,44.85909167,-68.10396389,4,,1018000,46.105,-67.8666667
1017000,0.449205893,46.7772222,-68.1572222,4,,1018009,46.11527778,-67.84027778
1030350,0.042789589,45.7086111,-68.1580556,4,,1018035,46.1811111,-67.80388889
1022840,-0.015664727,44.33277778,-68.2066667,4,,1018500,45.5683333,-67.4283333
1030500,-0.372099093,45.5011111,-68.3058333,4,,1019000,45.1725,-67.76888889
1015800,0.545351094,46.52305556,-68.3716667,3,,1021000,45.1369444,-67.3180556
1013500,0.55862989,47.2375,-68.58277778,3,,1021470,44.8008333,-67.725
1014000,0.114403731,47.2833333,-68.58527778,4,,1021480,44.9369444,-67.7361111
1029500,0.39371625,45.73027778,-68.5894444,4,,1022294,44.85909167,-68.10396389
1029200,0.511255661,46.14305556,-68.6336111,3,,1022500,44.60805556,-67.93527778
1034500,-0.451522014,45.2361111,-68.65138889,4,,1022840,44.33277778,-68.2066667
1037000,0.330710656,44.8611111,-68.8316667,4,,1027200,45.93527778,-69.9936111
1034000,0.446812329,45.26055556,-68.8686111,4,,1029200,46.14305556,-68.6336111
1037380,0.292478832,44.32916667,-69.0608333,4,,1029500,45.73027778,-68.5894444
1011000,0.627052532,47.0697222,-69.0794444,3,,1030350,45.7086111,-68.1580556
1010500,-0.105476658,47.11305556,-69.0880556,4,,1030500,45.5011111,-68.3058333
1031510,0.600677613,45.15027778,-69.23638889,3,,1031300,45.2672222,-69.58388889
1031500,0.595399277,45.175,-69.3147222,3,,1031450,45.1844444,-69.4522222
1031450,0.528759341,45.1844444,-69.4522222,3,,1031500,45.175,-69.3147222
1031300,0.636400614,45.2672222,-69.58388889,3,,1031510,45.15027778,-69.23638889
1038000,0.110837873,44.22277778,-69.59388889,4,,1034000,45.26055556,-68.8686111
1048220,0.599082062,44.9475,-69.6569444,3,,1034500,45.2361111,-68.65138889
1010000,0.158606425,46.70055556,-69.7155556,4,,1037000,44.8611111,-68.8316667
1010070,-0.136826025,46.89388889,-69.7516667,4,,1037380,44.32916667,-69.0608333
1049500,-0.110020433,44.22916667,-69.7780556,4,,1038000,44.22277778,-69.59388889
1046000,0.59861615,45.0644444,-69.8805556,3,,1042500,45.3397222,-69.9619444
1046500,-0.313253705,45.0519444,-69.8855556,4,,1043500,45.22905,-70.20112778
1047150,-0.431201889,44.77888889,-69.8869444,4,,1044550,45.3136111,-70.2416667
1048000,0.593113657,44.70805556,-69.9375,3,,1046000,45.0644444,-69.8805556
1047000,0.5909059,44.86916667,-69.955,3,,1046500,45.0519444,-69.8855556
1042500,-0.082222677,45.3397222,-69.9619444,4,,1047000,44.86916667,-69.955
1027200,0.554164567,45.93527778,-69.9936111,3,,1047150,44.77888889,-69.8869444
1105880,-0.344109849,41.70011074,-70.1069625,4,,1047200,44.85777778,-70.48527778
1059000,0.172318644,44.0722222,-70.2080556,4,,1048000,44.70805556,-69.9375
1055500,0.848325269,44.26944444,-70.2297222,1,,1048220,44.9475,-69.6569444
1044550,0.787866384,45.3136111,-70.2416667,1,,1049500,44.22916667,-69.7780556
1047200,0.492066329,44.85777778,-70.48527778,4,,1052500,44.8775,-71.0575
11058837,-7.955231535,41.59233175,-70.50780579,4,,1053500,44.7825,-71.1286111
1057000,0.29650229,44.30388889,-70.5397222,4,,1053600,44.6661111,-71.18138889
1054500,-0.023719381,44.5519444,-70.5441667,4,,1054000,44.4358333,-71.19027778
1067950,0.254016933,43.4322222,-70.5533333,4,,1054114,44.38131944,-71.1706556
1069700,-1.890060685,43.37916667,-70.5833333,4,,1054200,44.39055556,-70.9797222
1055000,0.029584123,44.64277778,-70.58888889,4,,1054300,44.5933333,-70.7330556
1105876,-15.60469927,41.94177039,-70.6225338,4,,1054500,44.5519444,-70.5441667
1063310,-5.610302956,43.85555556,-70.6397222,4,,1055000,44.64277778,-70.58888889
1069500,-0.634094897,43.4183333,-70.6583333,4,,1055500,44.26944444,-70.2297222
1054300,0.547463575,44.5933333,-70.7330556,3,,1057000,44.30388889,-70.5397222
1105870,0.811556555,41.9909362,-70.7336491,1,,1059000,44.0722222,-70.2080556
1068910,-0.301817304,43.4183333,-70.7380556,4,,1063310,43.85555556,-70.6397222
1066000,0.085867632,43.80805556,-70.7816667,4,,1064118,43.68694444,-70.3472222
1105730,0.285474182,42.1006571,-70.8225415,4,,10642505,44.08388889,-71.2855556
1073785,0.798566273,43.0358333,-70.8475,1,,1064500,43.9908333,-71.0905556
1102000,0.149969241,42.6598157,-70.8936622,4,,1064801,43.83007396,-71.2878488
1105608,-323.249342,42.21305556,-70.92638889,4,,1066000,43.80805556,-70.7816667
1105600,-0.360246818,42.1903779,-70.9447679,4,,1067950,43.4322222,-70.5533333
1101000,0.323241429,42.75286948,-70.9456096,4,,1068910,43.4183333,-70.7380556
1073500,0.667218241,43.10258558,-70.952559,2,,1069500,43.4183333,-70.6583333
1108000,0.865188617,41.9339903,-70.9564307,1,,1069700,43.37916667,-70.5833333
1072870,0.722608955,43.23480487,-70.9564507,2,,1072800,43.26841527,-70.9736739
1073000,0.55611626,43.1486955,-70.9650603,3,,1072870,43.23480487,-70.9564507
1072800,0.334694723,43.26841527,-70.9736739,4,,1073000,43.1486955,-70.9650603
1105583,0.405264993,42.22093308,-70.9781026,4,,1073319,43.04138889,-71.2016667
1054200,0.702643139,44.39055556,-70.9797222,2,,1073500,43.10258558,-70.952559
1105933,0.948300108,41.58538185,-70.9903171,1,,10735562,42.94897557,-71.16478279
1102345,-4.205430267,42.4695404,-71.0069954,4,,1073587,42.9845316,-71.038392
1101500,-0.933957875,42.56953869,-71.0269974,4,,1073785,43.0358333,-70.8475
1073587,0.288370817,42.9845316,-71.038392,4,,1074520,44.0475669,-71.6598029
1052500,0.573892727,44.8775,-71.0575,3,,1075000,43.9761792,-71.6795244
11055566,-1.673373846,42.2709321,-71.06838369,4,,1076000,43.79562647,-71.8453594
1108410,0.713736364,41.8998232,-71.0894897,2,,1076500,43.7592388,-71.6856337
1064500,0.460193062,43.9908333,-71.0905556,4,,1077400,43.70388889,-71.8333333
1109060,0.469591193,41.8662122,-71.12282369,4,,1078000,43.56646307,-71.747857
1053500,-1.206382502,44.7825,-71.1286111,4,,1081000,43.44174376,-71.5875752
1103025,-31.56197994,42.40704077,-71.1339422,4,,1081500,43.42285456,-71.6528543
1109070,0.718040111,41.840379,-71.142824,2,,1082000,42.8625837,-71.95924609
1105500,0.666552334,42.15454356,-71.1458842,2,,1085000,43.1520237,-71.85730149
1105554,0.058060619,42.2092655,-71.1458851,4,,1085500,43.1928569,-71.7472995
1100627,-0.608126298,42.6714806,-71.1492239,4,,1086000,43.25091159,-71.7322996
1104000,-0.232672842,42.2550985,-71.1642196,4,,1089100,43.21369248,-71.4803481
10735562,-7.551085932,42.94897557,-71.16478279,4,,1089500,43.25674759,-71.36951248
1054114,-0.058552692,44.38131944,-71.1706556,4,,1089925,43.15980438,-71.4059011
1109000,0.516177355,41.94760015,-71.1767155,3,,1091000,43.01480519,-71.64146129
1053600,-0.795204003,44.6661111,-71.18138889,4,,1091500,43.01675,-71.5506252
1054000,-0.237372873,44.4358333,-71.19027778,4,,1092000,42.9481405,-71.4634002
1105000,0.210115686,42.1775987,-71.2008863,4,,1093852,42.8425858,-71.7067399
1073319,0.574884505,43.04138889,-71.2016667,3,,1094000,42.8575865,-71.5061785
1100561,-0.463250322,42.7431456,-71.208393,4,,1094400,42.57620079,-71.7881285
1100600,-0.634500546,42.5681488,-71.2147792,4,,1094500,42.49506389,-71.7219333
1100505,-0.083526553,42.8492547,-71.2150607,4,,1095220,42.41092507,-71.7911829
1104200,-0.937689995,42.3164861,-71.227833,4,,1095375,42.37286967,-71.8281279
1104500,-0.879199549,42.37231857,-71.2336668,4,,1095434,42.36453675,-71.775349
1103500,0.687813916,42.256209,-71.2600558,2,,1096000,42.63425619,-71.6578479
1104480,-0.176458289,42.3556519,-71.2650565,4,,1096500,42.66758945,-71.57506809
1104475,0.047124134,42.3545408,-71.2681121,4,,10965852,42.78286636,-71.35367448
1104405,0.762740855,42.436484,-71.2695014,1,,1097000,42.432038,-71.4497848
1104455,-3073.258588,42.37259606,-71.27033448,4,,1097300,42.51259289,-71.40422829
1100568,-0.888694944,42.46703909,-71.2722795,4,,1098500,42.31514167,-71.3838083
1104430,-0.53916697,42.3981512,-71.2733903,4,,1098530,42.3253732,-71.3975605
10642505,-3.912679383,44.08388889,-71.2855556,4,,1099500,42.6367581,-71.3020047
1064801,0.411202813,43.83007396,-71.2878488,4,,1100000,42.64592464,-71.2983937
1100000,-0.421636021,42.64592464,-71.2983937,4,,1100505,42.8492547,-71.2150607
1099500,0.271519228,42.6367581,-71.3020047,4,,1100561,42.7431456,-71.208393
1109403,0.870488881,41.83093377,-71.3503315,1,,1100568,42.46703909,-71.2722795
10965852,-5.973225879,42.78286636,-71.35367448,4,,1100600,42.5681488,-71.2147792
1089500,0.266521282,43.25674759,-71.36951248,4,,1100627,42.6714806,-71.1492239
1113895,0.82636932,41.8884331,-71.38144467,1,,1101000,42.75286948,-70.9456096
1098500,-0.003342887,42.31514167,-71.3838083,4,,1101500,42.56953869,-71.0269974
1103280,0.498050757,42.1398197,-71.3895032,4,,1102000,42.6598157,-70.8936622
1098530,0.579275345,42.3253732,-71.3975605,3,,1102345,42.4695404,-71.0069954
1097300,-0.785161473,42.51259289,-71.40422829,4,,1103025,42.40704077,-71.1339422
1114000,0.72757953,41.833989,-71.41061208,2,,1103280,42.1398197,-71.3895032
1129200,-0.453220679,45.04032368,-71.4439704,4,,1103455,42.25398645,-71.29339017
1117000,0.745795824,41.6412122,-71.4445016,2,,1103500,42.256209,-71.2600558
1116500,0.388211703,41.75093399,-71.4450575,4,,1104000,42.2550985,-71.1642196
1097000,0.506431677,42.432038,-71.4497848,3,,1104200,42.3164861,-71.227833
1092000,-0.028738772,42.9481405,-71.4634002,4,,1104405,42.436484,-71.2695014
1130000,0.626737471,44.62505316,-71.4689721,3,,1104430,42.3981512,-71.2733903
1116905,0.648692659,41.63,-71.47888889,3,,1104455,42.37259606,-71.27033448
1089100,0.713738929,43.21369248,-71.4803481,2,,1104475,42.3545408,-71.2681121
1114500,0.807223546,41.8589884,-71.4872823,1,,1104480,42.3556519,-71.2650565
1112500,0.848948567,42.0064871,-71.5025613,1,,1104500,42.37231857,-71.2336668
1094000,0.62621163,42.8575865,-71.5061785,3,,1105000,42.1775987,-71.2008863
1117350,0.18367275,41.4823233,-71.5511719,4,,1105500,42.15454356,-71.1458842
1111500,0.786138179,41.99648716,-71.56200758,1,,1105554,42.2092655,-71.1458851
1116000,0.203054984,41.69010026,-71.5658958,4,,11055566,42.2709321,-71.06838369
1117370,0.664789578,41.53898957,-71.568673,2,,1105583,42.22093308,-70.9781026
1096500,0.543989551,42.66758945,-71.57506809,3,,1105600,42.1903779,-70.9447679
1115170,-0.282821134,41.84093269,-71.584508,4,,1105608,42.21305556,-70.92638889
1115183,0.288273707,41.79759966,-71.5847857,4,,1105638,42.2348226,-70.8719892
1081000,-0.59821397,43.44174376,-71.5875752,4,,1105730,42.1006571,-70.8225415
1117420,0.409169118,41.4767673,-71.6047849,4,,1105870,41.9909362,-70.7336491
1115098,0.305044692,41.8525992,-71.6061754,4,,1105876,41.94177039,-70.6225338
1115110,0.297113462,41.8456548,-71.6095088,4,,1105880,41.70011074,-70.1069625
1115114,0.22478162,41.83759929,-71.6120089,4,,11058837,41.59233175,-70.50780579
1111212,0.878735866,42.05481959,-71.6164542,1,,1105917,41.66260446,-70.8383696
1117430,0.418610079,41.44621186,-71.6211738,4,,1105933,41.58538185,-70.9903171
1117468,0.658371044,41.49260037,-71.6281194,2,,1108000,41.9339903,-70.9564307
1137500,0.630643978,44.2686741,-71.6303617,3,,1108410,41.8998232,-71.0894897
1129500,0.670759542,44.74977166,-71.63120018,2,,1109000,41.94760015,-71.1767155
1115630,0.716425313,41.6267667,-71.6325646,2,,1109060,41.8662122,-71.12282369
1091000,0.635834362,43.01480519,-71.64146129,3,,1109070,41.840379,-71.142824
1115280,0.211056555,41.80398827,-71.6497879,4,,1109403,41.83093377,-71.3503315
1081500,0.688184565,43.42285456,-71.6528543,2,,1109730,42.1889835,-71.7650702
1096000,0.077708362,42.63425619,-71.6578479,4,,1110000,42.230372,-71.7109023
1074520,0.51445589,44.0475669,-71.6598029,3,,1110500,42.15370688,-71.65201138
1115276,0.157232286,41.7853772,-71.6672885,4,,1111212,42.05481959,-71.6164542
1075000,0.515654759,43.9761792,-71.6795244,3,,1111300,41.9812093,-71.68590049
1117500,0.251298797,41.44510024,-71.68089828,4,,1111500,41.99648716,-71.56200758
1076500,0.478134332,43.7592388,-71.6856337,4,,1112500,42.0064871,-71.5025613
1111300,0.407443026,41.9812093,-71.68590049,4,,1113895,41.8884331,-71.38144467
1115265,0.187446978,41.7906548,-71.6986785,4,,1114000,41.833989,-71.41061208
1115190,0.349850181,41.8223213,-71.70034528,4,,1114500,41.8589884,-71.4872823
1115187,0.623488555,41.8187102,-71.7050677,3,,1115098,41.8525992,-71.6061754
1093852,0.801521295,42.8425858,-71.7067399,1,,1115110,41.8456548,-71.6095088
1110000,0.716844184,42.230372,-71.7109023,2,,1115114,41.83759929,-71.6120089
1118000,0.50098595,41.49815516,-71.7164561,3,,1115170,41.84093269,-71.584508
1117800,0.718275048,41.5739884,-71.72062318,2,,1115183,41.79759966,-71.5847857
1131500,0.629409094,44.4100591,-71.7206438,3,,1115187,41.8187102,-71.7050677
1094500,0.902460803,42.49506389,-71.7219333,1,,1115190,41.8223213,-71.70034528
1086000,0.754343274,43.25091159,-71.7322996,1,,1115265,41.7906548,-71.6986785
1078000,-0.014066569,43.56646307,-71.747857,4,,1115276,41.7853772,-71.6672885
1109730,0.548478555,42.1889835,-71.7650702,3,,1115280,41.80398827,-71.6497879
1095434,-2.007479391,42.36453675,-71.775349,4,,1115630,41.6267667,-71.6325646
1094400,0.93817258,42.57620079,-71.7881285,1,,1116000,41.69010026,-71.5658958
1095220,0.868693465,42.41092507,-71.7911829,1,,1116500,41.75093399,-71.4450575
1095375,0.753925924,42.37286967,-71.8281279,1,,1116905,41.63,-71.47888889
1118500,0.144529273,41.38371065,-71.8331247,4,,1117000,41.6412122,-71.4445016
1077400,-0.086964636,43.70388889,-71.8333333,4,,1117350,41.4823233,-71.5511719
1118300,-0.213175198,41.4748222,-71.8342361,4,,1117370,41.53898957,-71.568673
1134500,0.466460084,44.5117231,-71.8373143,4,,1117420,41.4767673,-71.6047849
1076000,-0.327221606,43.79562647,-71.8453594,4,,1117430,41.44621186,-71.6211738
1133000,0.413054389,44.63394195,-71.8975942,4,,1117468,41.49260037,-71.6281194
1124151,0.557577067,41.94356667,-71.8995972,3,,1117500,41.44510024,-71.68089828
1125100,0.366974269,41.97846389,-71.90051389,4,,1117800,41.5739884,-71.72062318
1125500,0.452841736,41.909475,-71.91386389,4,,1118000,41.49815516,-71.7164561
1125490,0.649321121,41.92784444,-71.9300083,3,,1118300,41.4748222,-71.8342361
1124000,0.442775703,42.0223189,-71.9556289,4,,1118500,41.38371065,-71.8331247
1082000,0.925666441,42.8625837,-71.95924609,1,,1119382,41.8240111,-72.3128472
1127000,0.735652759,41.59749167,-71.9840944,2,,1119500,41.7506544,-72.26563469
1175670,0.533241944,42.26481407,-72.0042418,3,,1120790,41.81616944,-72.1061694
1172500,-1.462835156,42.42509025,-72.0245212,4,,1121000,41.8437089,-72.1689662
1135300,0.538371326,44.4353353,-72.03842899,3,,1121330,41.83319444,-72.2427806
1135500,0.596377866,44.3656147,-72.0392613,3,,1122000,41.7201,-72.195575
1163200,0.858973488,42.58842124,-72.04091198,1,,1122500,41.70037644,-72.1820223
1138500,0.317754036,44.15339689,-72.0417577,4,,1123000,41.6717651,-72.05229807
11230695,-28.9162596,41.57000278,-72.0462444,4,,11230695,41.57000278,-72.0462444
1123000,0.34346499,41.6717651,-72.05229807,4,,1123360,42.108375,-72.1261306
1123600,0.419534969,42.08261944,-72.0583806,4,,1123600,42.08261944,-72.0583806
1173000,-0.508908681,42.39120167,-72.0650774,4,,1124000,42.0223189,-71.9556289
1139000,0.848977645,44.1503413,-72.0650915,1,,1124151,41.94356667,-71.8995972
1162000,0.948530234,42.6842527,-72.08341388,1,,1125100,41.97846389,-71.90051389
1120790,0.815803061,41.81616944,-72.1061694,1,,1125490,41.92784444,-71.9300083
1162500,0.8191543,42.6825859,-72.1150812,1,,1125500,41.909475,-71.91386389
1127500,0.47257041,41.5587094,-72.1214666,4,,1127000,41.59749167,-71.9840944
1135150,0.523807684,44.47616707,-72.1245431,3,,1127500,41.5587094,-72.1214666
1123360,0.106657843,42.108375,-72.1261306,4,,11277905,41.3686111,-72.2022222
1121000,0.607046431,41.8437089,-72.1689662,3,,1129200,45.04032368,-71.4439704
1122500,0.791948971,41.70037644,-72.1820223,1,,1129500,44.74977166,-71.63120018
4296500,0.479664068,44.94032449,-72.1892684,4,,1130000,44.62505316,-71.4689721
1122000,0.658998827,41.7201,-72.195575,2,,1131500,44.4100591,-71.7206438
