site,average,lat,long,range,,site_no,dec_lat_va,dec_long_va
1021000,-5.158299417,45.1369444,-67.3180556,4,,1010000,46.70055556,-69.7155556
1018500,-4.478277312,45.5683333,-67.4283333,4,,1010070,46.89388889,-69.7516667
1019000,-0.848193178,45.1725,-67.76888889,4,,1010500,47.11305556,-69.0880556
1022500,0.037794206,44.60805556,-67.93527778,4,,1011000,47.0697222,-69.0794444
1022294,-0.030188679,44.85909167,-68.10396389,4,,1011500,47.20697926,-68.9564281
1017000,-0.239360747,46.7772222,-68.1572222,4,,1013500,47.2375,-68.58277778
1030500,-2.232163006,45.5011111,-68.3058333,4,,1014000,47.2833333,-68.58527778
1015800,-0.200482373,46.52305556,-68.3716667,4,,1015800,46.52305556,-68.3716667
1013500,-2.229437278,47.2375,-68.58277778,4,,1017000,46.7772222,-68.1572222
1014000,0.115432028,47.2833333,-68.58527778,4,,1017060,46.7836111,-67.9891667
1034500,-2.761833335,45.2361111,-68.65138889,4,,1017290,46.8886111,-67.945
1034000,0.280877431,45.26055556,-68.8686111,4,,1017550,46.62805556,-67.9530556
1011000,-1.026630319,47.0697222,-69.0794444,4,,1017960,46.105,-67.88138889
1010500,0.057747762,47.11305556,-69.0880556,4,,1018000,46.105,-67.8666667
1038000,-5.345223628,44.22277778,-69.59388889,4,,1018009,46.11527778,-67.84027778
1010000,0.132997752,46.70055556,-69.7155556,4,,1018035,46.1811111,-67.80388889
1010070,-0.202434965,46.89388889,-69.7516667,4,,1018500,45.5683333,-67.4283333
1049500,-1.24227685,44.22916667,-69.7780556,4,,1019000,45.1725,-67.76888889
1046500,-3.957794094,45.0519444,-69.8855556,4,,1021000,45.1369444,-67.3180556
1048000,0.331694421,44.70805556,-69.9375,4,,1021470,44.8008333,-67.725
1047000,-0.14626794,44.86916667,-69.955,4,,1021480,44.9369444,-67.7361111
1042500,-2.175790958,45.3397222,-69.9619444,4,,1022294,44.85909167,-68.10396389
1059000,-4.775194701,44.0722222,-70.2080556,4,,1022500,44.60805556,-67.93527778
11058837,-45.16983529,41.59233175,-70.50780579,4,,1022840,44.33277778,-68.2066667
1054500,-0.12828473,44.5519444,-70.5441667,4,,1027200,45.93527778,-69.9936111
1063310,-206.4848111,43.85555556,-70.6397222,4,,1029200,46.14305556,-68.6336111
1105870,-0.925740177,41.9909362,-70.7336491,4,,1029500,45.73027778,-68.5894444
1105730,-0.313358951,42.1006571,-70.8225415,4,,1030350,45.7086111,-68.1580556
1102000,-11.01903565,42.6598157,-70.8936622,4,,1030500,45.5011111,-68.3058333
1105600,-0.767765634,42.1903779,-70.9447679,4,,1031300,45.2672222,-69.58388889
1101000,-4.341276824,42.75286948,-70.9456096,4,,1031450,45.1844444,-69.4522222
1073500,-0.329712016,43.10258558,-70.952559,4,,1031500,45.175,-69.3147222
1108000,-0.182133975,41.9339903,-70.9564307,4,,1031510,45.15027778,-69.23638889
1073000,-0.05731985,43.1486955,-70.9650603,4,,1034000,45.26055556,-68.8686111
1072800,-5.789764292,43.26841527,-70.9736739,4,,1034500,45.2361111,-68.65138889
1105933,0.385631753,41.58538185,-70.9903171,4,,1037000,44.8611111,-68.8316667
1102345,-37.18986065,42.4695404,-71.0069954,4,,1037380,44.32916667,-69.0608333
1101500,-15.02097114,42.56953869,-71.0269974,4,,1038000,44.22277778,-69.59388889
1073587,-9.596758333,42.9845316,-71.038392,4,,1042500,45.3397222,-69.9619444
11055566,-15.45026193,42.2709321,-71.06838369,4,,1043500,45.22905,-70.20112778
1109060,-3.345801951,41.8662122,-71.12282369,4,,1044550,45.3136111,-70.2416667
1053500,-8.965564667,44.7825,-71.1286111,4,,1046000,45.0644444,-69.8805556
