site,average,lat,long,range,,site_no,dec_lat_va,dec_long_va
5331580,0.978257591,44.7458333,-92.8477778,1,,1010000,46.70055556,-69.7155556
1553700,0.965693255,41.0617522,-76.68023479,1,,1010070,46.89388889,-69.7516667
3340800,0.961618791,39.8125446,-86.9538988,1,,1010500,47.11305556,-69.0880556
3578000,0.953378588,35.29679918,-85.8697528,1,,1011000,47.0697222,-69.0794444
7329852,0.950708227,34.49536695,-96.9886281,1,,1011500,47.20697926,-68.9564281
3329700,0.94947787,40.59031489,-86.6213928,1,,1013500,47.2375,-68.58277778
3335000,0.944943214,40.44059108,-86.8291752,1,,1014000,47.2833333,-68.58527778
1440000,0.943303361,41.1061111,-74.9525,1,,1015800,46.52305556,-68.3716667
3383000,0.940984582,37.22393575,-87.7805659,1,,1017000,46.7772222,-68.1572222
3364500,0.940562501,39.2747732,-85.7016469,1,,1017060,46.7836111,-67.9891667
2464146,0.937890322,33.41344824,-87.5105601,1,,1017290,46.8886111,-67.945
1031500,0.932912039,45.175,-69.3147222,1,,1017550,46.62805556,-67.9530556
1396500,0.931647662,40.67777778,-74.8791667,1,,1017960,46.105,-67.88138889
1464750,0.927825042,40.26038549,-75.0348915,1,,1018000,46.105,-67.8666667
1397000,0.927450087,40.5722222,-74.8680556,1,,1018009,46.11527778,-67.84027778
2140991,0.927363861,35.8336111,-81.7119444,1,,1018035,46.1811111,-67.80388889
1460880,0.926050504,40.4161111,-75.01777778,1,,1018500,45.5683333,-67.4283333
1439500,0.925949168,41.08815078,-75.03767469,1,,1019000,45.1725,-67.76888889
4176000,0.924656721,41.9047691,-83.98077629,1,,1021000,45.1369444,-67.3180556
3535400,0.924484942,35.96501528,-84.178662,1,,1021470,44.8008333,-67.725
1197500,0.922785196,42.23191667,-73.3546667,1,,1021480,44.9369444,-67.7361111
14305500,0.922591871,44.7151172,-123.8873348,1,,1022294,44.85909167,-68.10396389
6935755,0.922283621,38.60980556,-90.6724167,1,,1022500,44.60805556,-67.93527778
3244936,0.920640228,39.2647812,-84.2327142,1,,1022840,44.33277778,-68.2066667
6481000,0.919642375,43.79044595,-96.7456623,1,,1027200,45.93527778,-69.9936111
3363500,0.919173131,39.4175493,-85.63414249,1,,1029200,46.14305556,-68.6336111
3295890,0.916436125,38.0370083,-85.3407867,1,,1029500,45.73027778,-68.5894444
1422500,0.915913331,42.2522222,-74.9016667,1,,1030350,45.7086111,-68.1580556
1013500,0.915784231,47.2375,-68.58277778,1,,1030500,45.5011111,-68.3058333
14138870,0.913154557,45.48011889,-122.0256385,1,,1031300,45.2672222,-69.58388889
2233484,0.912214638,28.65555285,-81.169786,1,,1031450,45.1844444,-69.4522222
2233500,0.909974523,28.67777778,-81.1141667,1,,1031500,45.175,-69.3147222
4164500,0.908484255,42.62920008,-82.8888104,1,,1031510,45.15027778,-69.23638889
7360200,0.90733538,34.31166667,-93.8997222,1,,1034000,45.26055556,-68.8686111
3262001,0.903405102,39.03,-84.8041667,1,,1034500,45.2361111,-68.65138889
1387500,0.902904082,41.09805556,-74.16277778,1,,1037000,44.8611111,-68.8316667
3415000,0.902625998,36.3973873,-85.1744486,1,,1037380,44.32916667,-69.0608333
14219000,0.901991039,45.9398339,-122.3170398,1,,1038000,44.22277778,-69.59388889
14216000,0.901489577,46.06039127,-121.984531,1,,1042500,45.3397222,-69.9619444
1574500,0.900574714,39.8787104,-76.8533073,1,,1043500,45.22905,-70.20112778
14142500,0.900476216,45.4490094,-122.2450885,1,,1044550,45.3136111,-70.2416667
12025000,0.899406089,46.6201042,-122.945126,1,,1046000,45.0644444,-69.8805556
3404900,0.898492715,36.9514765,-84.0935427,1,,1046500,45.0519444,-69.8855556
1421900,0.898325487,42.28027778,-74.9072222,1,,1047000,44.86916667,-69.955
1439590,0.89831861,41.2587041,-74.9954499,1,,1047150,44.77888889,-69.8869444
1505000,0.897729761,42.6786111,-75.5105556,1,,1047200,44.85777778,-70.48527778
3232500,0.897348815,39.21839888,-83.3854695,1,,1048000,44.70805556,-69.9375
1440400,0.897137871,41.0848148,-75.2146251,1,,1048220,44.9475,-69.6569444
3333450,0.897020354,40.44127778,-85.91875,1,,1049500,44.22916667,-69.7780556
3535200,0.896472213,36.0184137,-84.0515795,1,,1052500,44.8775,-71.0575
3305000,0.895388643,37.42202127,-84.7502243,1,,1053500,44.7825,-71.1286111
1198125,0.895228778,42.0748138,-73.33344858,1,,1053600,44.6661111,-71.18138889
1414000,0.894266435,42.13305556,-74.6955556,1,,1054000,44.4358333,-71.19027778
3158200,0.891207683,39.43534835,-82.1915365,1,,1054114,44.38131944,-71.1706556
3144000,0.89102646,40.1197222,-82.13638889,1,,1054200,44.39055556,-70.9797222
1199000,0.890702535,41.95731548,-73.36928577,1,,1054300,44.5933333,-70.7330556
14216500,0.890681333,46.0756688,-121.9986982,1,,1054500,44.5519444,-70.5441667
1349950,0.890467208,42.3083333,-74.39,1,,1055000,44.64277778,-70.58888889
1362497,0.89023229,42.01944444,-74.26638889,1,,1055500,44.26944444,-70.2297222
4184500,0.889921162,41.6594951,-84.2491148,1,,1057000,44.30388889,-70.5397222
3373686,0.888484181,38.54138889,-86.6125,1,,1059000,44.0722222,-70.2080556
1414500,0.887441686,42.1061111,-74.7305556,1,,1063310,43.85555556,-70.6397222
1472198,0.883829938,40.39398789,-75.51545918,1,,1064118,43.68694444,-70.3472222
1387420,0.882827113,41.1183333,-74.16027778,1,,10642505,44.08388889,-71.2855556
1387400,0.882065626,41.14027778,-74.1686111,1,,1064500,43.9908333,-71.0905556
3228300,0.881722507,40.2361735,-82.8512892,1,,1064801,43.83007396,-71.2878488
1538000,0.880883683,41.0595282,-76.09381749,1,,1066000,43.80805556,-70.7816667
1442500,0.879661927,40.998706,-75.1426788,1,,1067950,43.4322222,-70.5533333
1349700,0.879280082,42.24916667,-74.30277778,1,,1068910,43.4183333,-70.7380556
1582500,0.878457324,39.54969444,-76.6361111,1,,1069500,43.4183333,-70.6583333
1401000,0.878123703,40.33305556,-74.6819444,1,,1069700,43.37916667,-70.5833333
7375000,0.87743529,30.6160223,-90.2486954,1,,1072800,43.26841527,-70.9736739
1188000,0.877325241,41.786209,-72.9648261,1,,1072870,43.23480487,-70.9564507
3205470,0.877227014,38.59619126,-82.495157,1,,1073000,43.1486955,-70.9650603
3366500,0.876770512,38.80422346,-85.673855,1,,1073319,43.04138889,-71.2016667
1384500,0.876453625,41.1272222,-74.2658333,1,,1073500,43.10258558,-70.952559
1398000,0.876020281,40.4733333,-74.82777778,1,,10735562,42.94897557,-71.16478279
4185000,0.875634362,41.50449567,-84.4296719,1,,1073587,42.9845316,-71.038392
7249400,0.874301749,35.1625,-94.4069444,1,,1073785,43.0358333,-70.8475
1578475,0.872633861,39.7067746,-76.1152286,1,,1074520,44.0475669,-71.6598029
3066000,0.872569608,39.1270524,-79.4683852,1,,1075000,43.9761792,-71.6795244
3346500,0.871479394,38.7236111,-87.6644444,1,,1076000,43.79562647,-71.8453594
1374890,0.870638338,41.2602222,-73.6018611,1,,1076500,43.7592388,-71.6856337
3151400,0.870397826,38.7434337,-80.5253667,1,,1077400,43.70388889,-71.8333333
1402000,0.870002624,40.475,-74.5758333,1,,1078000,43.56646307,-71.747857
5330920,0.869545153,44.8702432,-93.1924432,1,,1081000,43.44174376,-71.5875752
1031450,0.869233932,45.1844444,-69.4522222,1,,1081500,43.42285456,-71.6528543
3439000,0.869020586,35.1433333,-82.8247222,1,,1082000,42.8625837,-71.95924609
1374781,0.868594383,41.3273611,-73.5914722,1,,1085000,43.1520237,-71.85730149
3282040,0.868526369,37.5006422,-83.8101979,1,,1085500,43.1928569,-71.7472995
3578500,0.868257714,35.35630454,-85.9790412,1,,1086000,43.25091159,-71.7322996
3349510,0.867849043,40.1744815,-86.00054,1,,1089100,43.21369248,-71.4803481
1372500,0.867818612,41.65305556,-73.8725,1,,1089500,43.25674759,-71.36951248
3373560,0.867312378,38.581165,-86.5988804,1,,1089925,43.15980438,-71.4059011
1594526,0.867032166,38.8142222,-76.7487222,1,,1091000,43.01480519,-71.64146129
1545600,0.866213644,41.38951168,-77.6908191,1,,1091500,43.01675,-71.5506252
3539600,0.864134431,35.99766528,-84.8224946,1,,1092000,42.9481405,-71.4634002
7358550,0.864105179,34.50888889,-93.0091667,1,,1093852,42.8425858,-71.7067399
1473900,0.863463134,40.1239987,-75.2198992,1,,1094000,42.8575865,-71.5061785
1374559,0.861338482,41.47055556,-73.76,1,,1094400,42.57620079,-71.7881285
14201340,0.86123261,45.15123137,-122.80426,1,,1094500,42.49506389,-71.7219333
3431000,0.86111316,36.08159827,-86.6807333,1,,1095220,42.41092507,-71.7911829
3349210,0.860118202,40.27698198,-86.04248689,1,,1095375,42.37286967,-71.8281279
1362200,0.859790226,42.11694444,-74.38027778,1,,1095434,42.36453675,-71.775349
