site,average,lat,long,range,,site_no,dec_lat_va,dec_long_va
1021000,0.065588361,45.1369444,-67.3180556,4,,1010000,46.70055556,-69.7155556
1018500,-39.63506594,45.5683333,-67.4283333,4,,1010070,46.89388889,-69.7516667
1021470,-5.277267189,44.8008333,-67.725,4,,1010500,47.11305556,-69.0880556
1021480,0.723483794,44.9369444,-67.7361111,2,,1011000,47.0697222,-69.0794444
1019000,-2.078184726,45.1725,-67.76888889,4,,1011500,47.20697926,-68.9564281
1018035,0.703898518,46.1811111,-67.80388889,2,,1013500,47.2375,-68.58277778
1018009,-4.302558545,46.11527778,-67.84027778,4,,1014000,47.2833333,-68.58527778
1018000,0.157503129,46.105,-67.8666667,4,,1015800,46.52305556,-68.3716667
1017960,0.373004171,46.105,-67.88138889,4,,1017000,46.7772222,-68.1572222
1022500,0.842853629,44.60805556,-67.93527778,1,,1017060,46.7836111,-67.9891667
1017290,0.235088242,46.8886111,-67.945,4,,1017290,46.8886111,-67.945
1017550,-2.743518866,46.62805556,-67.9530556,4,,1017550,46.62805556,-67.9530556
1017060,-11.13282001,46.7836111,-67.9891667,4,,1017960,46.105,-67.88138889
1022294,-0.046434442,44.85909167,-68.10396389,4,,1018000,46.105,-67.8666667
1017000,-0.69489348,46.7772222,-68.1572222,4,,1018009,46.11527778,-67.84027778
1030350,0.704060552,45.7086111,-68.1580556,2,,1018035,46.1811111,-67.80388889
1022840,-0.269423029,44.33277778,-68.2066667,4,,1018500,45.5683333,-67.4283333
1030500,-0.144630112,45.5011111,-68.3058333,4,,1019000,45.1725,-67.76888889
1015800,-0.332838037,46.52305556,-68.3716667,4,,1021000,45.1369444,-67.3180556
1013500,-0.602985067,47.2375,-68.58277778,4,,1021470,44.8008333,-67.725
1014000,-0.006620133,47.2833333,-68.58527778,4,,1021480,44.9369444,-67.7361111
1029500,-0.406718953,45.73027778,-68.5894444,4,,1022294,44.85909167,-68.10396389
1029200,-2.071887283,46.14305556,-68.6336111,4,,1022500,44.60805556,-67.93527778
1034500,0.184494603,45.2361111,-68.65138889,4,,1022840,44.33277778,-68.2066667
1037000,0.391605899,44.8611111,-68.8316667,4,,1027200,45.93527778,-69.9936111
1034000,0.30579975,45.26055556,-68.8686111,4,,1029200,46.14305556,-68.6336111
1037380,0.7422469,44.32916667,-69.0608333,2,,1029500,45.73027778,-68.5894444
1011000,-2.291484953,47.0697222,-69.0794444,4,,1030350,45.7086111,-68.1580556
1010500,0.290065646,47.11305556,-69.0880556,4,,1030500,45.5011111,-68.3058333
1031510,0.654990603,45.15027778,-69.23638889,2,,1031300,45.2672222,-69.58388889
1031500,0.641838335,45.175,-69.3147222,3,,1031450,45.1844444,-69.4522222
1031450,0.767213344,45.1844444,-69.4522222,1,,1031500,45.175,-69.3147222
1031300,0.737945559,45.2672222,-69.58388889,2,,1031510,45.15027778,-69.23638889
1038000,-5.005519186,44.22277778,-69.59388889,4,,1034000,45.26055556,-68.8686111
1048220,0.168656,44.9475,-69.6569444,4,,1034500,45.2361111,-68.65138889
1010000,0.319537815,46.70055556,-69.7155556,4,,1037000,44.8611111,-68.8316667
1010070,0.139216459,46.89388889,-69.7516667,4,,1037380,44.32916667,-69.0608333
1049500,0.289930367,44.22916667,-69.7780556,4,,1038000,44.22277778,-69.59388889
1046000,0.277319142,45.0644444,-69.8805556,4,,1042500,45.3397222,-69.9619444
1046500,-0.425859992,45.0519444,-69.8855556,4,,1043500,45.22905,-70.20112778
1047150,-0.858140589,44.77888889,-69.8869444,4,,1044550,45.3136111,-70.2416667
1048000,-0.533487434,44.70805556,-69.9375,4,,1046000,45.0644444,-69.8805556
1047000,0.476946726,44.86916667,-69.955,4,,1046500,45.0519444,-69.8855556
1042500,-0.330483512,45.3397222,-69.9619444,4,,1047000,44.86916667,-69.955
1027200,0.540324428,45.93527778,-69.9936111,3,,1047150,44.77888889,-69.8869444
1105880,-8.829589347,41.70011074,-70.1069625,4,,1047200,44.85777778,-70.48527778
1043500,-0.366288912,45.22905,-70.20112778,4,,1048000,44.70805556,-69.9375
1059000,-1.537148289,44.0722222,-70.2080556,4,,1048220,44.9475,-69.6569444
1055500,-0.36776681,44.26944444,-70.2297222,4,,1049500,44.22916667,-69.7780556
1044550,-0.753142658,45.3136111,-70.2416667,4,,1052500,44.8775,-71.0575
1047200,-1.788651896,44.85777778,-70.48527778,4,,1053500,44.7825,-71.1286111
11058837,-15.86738186,41.59233175,-70.50780579,4,,1053600,44.6661111,-71.18138889
1057000,-1.279083588,44.30388889,-70.5397222,4,,1054000,44.4358333,-71.19027778
1054500,-4.99305928,44.5519444,-70.5441667,4,,1054114,44.38131944,-71.1706556
1067950,0.094780525,43.4322222,-70.5533333,4,,1054200,44.39055556,-70.9797222
1069700,-6.879143985,43.37916667,-70.5833333,4,,1054300,44.5933333,-70.7330556
1055000,-0.203724422,44.64277778,-70.58888889,4,,1054500,44.5519444,-70.5441667
1105876,-2.02645742,41.94177039,-70.6225338,4,,1055000,44.64277778,-70.58888889
1063310,-245.1033816,43.85555556,-70.6397222,4,,1055500,44.26944444,-70.2297222
1069500,-0.237903198,43.4183333,-70.6583333,4,,1057000,44.30388889,-70.5397222
1054300,-0.665216153,44.5933333,-70.7330556,4,,1059000,44.0722222,-70.2080556
1105870,-3.026166211,41.9909362,-70.7336491,4,,1063310,43.85555556,-70.6397222
1068910,-1.101109769,43.4183333,-70.7380556,4,,1064118,43.68694444,-70.3472222
1066000,-1.016580112,43.80805556,-70.7816667,4,,10642505,44.08388889,-71.2855556
1105730,-3.978014264,42.1006571,-70.8225415,4,,1064500,43.9908333,-71.0905556
1073785,0.22560404,43.0358333,-70.8475,4,,1064801,43.83007396,-71.2878488
1105638,-1.433242271,42.2348226,-70.8719892,4,,1066000,43.80805556,-70.7816667
1102000,-20.43652251,42.6598157,-70.8936622,4,,1067950,43.4322222,-70.5533333
1105608,-136.8105905,42.21305556,-70.92638889,4,,1068910,43.4183333,-70.7380556
1105600,-3.925045003,42.1903779,-70.9447679,4,,1069500,43.4183333,-70.6583333
1101000,-94.79688579,42.75286948,-70.9456096,4,,1069700,43.37916667,-70.5833333
1073500,-1.691975785,43.10258558,-70.952559,4,,1072800,43.26841527,-70.9736739
1108000,-1.881611629,41.9339903,-70.9564307,4,,1072870,43.23480487,-70.9564507
1072870,0.376392941,43.23480487,-70.9564507,4,,1073000,43.1486955,-70.9650603
1073000,0.493750297,43.1486955,-70.9650603,4,,1073319,43.04138889,-71.2016667
1072800,-3.753669845,43.26841527,-70.9736739,4,,1073500,43.10258558,-70.952559
1105583,-29.12151653,42.22093308,-70.9781026,4,,10735562,42.94897557,-71.16478279
1054200,-2.088048691,44.39055556,-70.9797222,4,,1073587,42.9845316,-71.038392
1105933,0.441319015,41.58538185,-70.9903171,4,,1073785,43.0358333,-70.8475
1102345,-17.93562125,42.4695404,-71.0069954,4,,1074520,44.0475669,-71.6598029
1101500,-14.63025441,42.56953869,-71.0269974,4,,1075000,43.9761792,-71.6795244
1073587,-4.735119917,42.9845316,-71.038392,4,,1076000,43.79562647,-71.8453594
1052500,-0.50906363,44.8775,-71.0575,4,,1076500,43.7592388,-71.6856337
11055566,-1.169749344,42.2709321,-71.06838369,4,,1077400,43.70388889,-71.8333333
