site,average,lat,long,range,,site_no,dec_lat_va,dec_long_va
1021000,-0.418194976,45.1369444,-67.3180556,4,,1010000,46.70055556,-69.7155556
1018500,-1.426151606,45.5683333,-67.4283333,4,,1010070,46.89388889,-69.7516667
1021470,-0.279878034,44.8008333,-67.725,4,,1010500,47.11305556,-69.0880556
1021480,-0.774360017,44.9369444,-67.7361111,4,,1011000,47.0697222,-69.0794444
1019000,0.090673589,45.1725,-67.76888889,4,,1011500,47.20697926,-68.9564281
1018035,0.597901929,46.1811111,-67.80388889,3,,1013500,47.2375,-68.58277778
1018000,0.490193044,46.105,-67.8666667,4,,1014000,47.2833333,-68.58527778
1017960,0.482862959,46.105,-67.88138889,4,,1015800,46.52305556,-68.3716667
1022500,-0.654012923,44.60805556,-67.93527778,4,,1017000,46.7772222,-68.1572222
1017550,0.037279363,46.62805556,-67.9530556,4,,1017060,46.7836111,-67.9891667
1022294,-0.139554088,44.85909167,-68.10396389,4,,1017290,46.8886111,-67.945
1017000,-0.087973847,46.7772222,-68.1572222,4,,1017550,46.62805556,-67.9530556
1030500,-0.114288174,45.5011111,-68.3058333,4,,1017960,46.105,-67.88138889
1015800,0.769358388,46.52305556,-68.3716667,1,,1018000,46.105,-67.8666667
1013500,0.765687301,47.2375,-68.58277778,1,,1018009,46.11527778,-67.84027778
1014000,-0.22051551,47.2833333,-68.58527778,4,,1018035,46.1811111,-67.80388889
1029500,0.521920913,45.73027778,-68.5894444,3,,1018500,45.5683333,-67.4283333
1029200,0.520628936,46.14305556,-68.6336111,3,,1019000,45.1725,-67.76888889
1034500,-0.582060527,45.2361111,-68.65138889,4,,1021000,45.1369444,-67.3180556
1034000,0.279926418,45.26055556,-68.8686111,4,,1021470,44.8008333,-67.725
1037380,-0.235426487,44.32916667,-69.0608333,4,,1021480,44.9369444,-67.7361111
1011000,0.894756106,47.0697222,-69.0794444,1,,1022294,44.85909167,-68.10396389
1010500,-0.600747515,47.11305556,-69.0880556,4,,1022500,44.60805556,-67.93527778
1031500,0.175615355,45.175,-69.3147222,4,,1022840,44.33277778,-68.2066667
1031450,0.029561992,45.1844444,-69.4522222,4,,1027200,45.93527778,-69.9936111
1031300,0.34751906,45.2672222,-69.58388889,4,,1029200,46.14305556,-68.6336111
1038000,-0.054476787,44.22277778,-69.59388889,4,,1029500,45.73027778,-68.5894444
1010000,-0.59049745,46.70055556,-69.7155556,4,,1030350,45.7086111,-68.1580556
1010070,0.218001755,46.89388889,-69.7516667,4,,1030500,45.5011111,-68.3058333
1049500,0.48338854,44.22916667,-69.7780556,4,,1031300,45.2672222,-69.58388889
1046500,-1.578931211,45.0519444,-69.8855556,4,,1031450,45.1844444,-69.4522222
1048000,0.259643848,44.70805556,-69.9375,4,,1031500,45.175,-69.3147222
1047000,0.364849496,44.86916667,-69.955,4,,1031510,45.15027778,-69.23638889
1042500,-3.942929688,45.3397222,-69.9619444,4,,1034000,45.26055556,-68.8686111
1027200,0.623765436,45.93527778,-69.9936111,3,,1034500,45.2361111,-68.65138889
1059000,0.148120105,44.0722222,-70.2080556,4,,1037000,44.8611111,-68.8316667
1055500,0.669145354,44.26944444,-70.2297222,2,,1037380,44.32916667,-69.0608333
1044550,0.424774017,45.3136111,-70.2416667,4,,1038000,44.22277778,-69.59388889
11058837,-10.88092566,41.59233175,-70.50780579,4,,1042500,45.3397222,-69.9619444
