site,average,lat,long,range,,site_no,dec_lat_va,dec_long_va
1021000,0.069436965,45.1369444,-67.3180556,4,,1010000,46.70055556,-69.7155556
1018500,-0.487163331,45.5683333,-67.4283333,4,,1010070,46.89388889,-69.7516667
1021470,0.47112847,44.8008333,-67.725,4,,1010500,47.11305556,-69.0880556
1021480,0.544473705,44.9369444,-67.7361111,3,,1011000,47.0697222,-69.0794444
1019000,-3.004440941,45.1725,-67.76888889,4,,1011500,47.20697926,-68.9564281
1018035,0.699757846,46.1811111,-67.80388889,2,,1013500,47.2375,-68.58277778
1018009,0.700642455,46.11527778,-67.84027778,2,,1014000,47.2833333,-68.58527778
1017960,0.671203056,46.105,-67.88138889,2,,1015800,46.52305556,-68.3716667
1022500,0.538305477,44.60805556,-67.93527778,3,,1017000,46.7772222,-68.1572222
1017290,-0.220628526,46.8886111,-67.945,4,,1017060,46.7836111,-67.9891667
1017550,-0.439359049,46.62805556,-67.9530556,4,,1017290,46.8886111,-67.945
1017060,-0.876273204,46.7836111,-67.9891667,4,,1017550,46.62805556,-67.9530556
1022294,-0.263736264,44.85909167,-68.10396389,4,,1017960,46.105,-67.88138889
1017000,0.319195878,46.7772222,-68.1572222,4,,1018000,46.105,-67.8666667
1030350,0.503237653,45.7086111,-68.1580556,3,,1018009,46.11527778,-67.84027778
1022840,0.071114976,44.33277778,-68.2066667,4,,1018035,46.1811111,-67.80388889
1030500,-0.439491529,45.5011111,-68.3058333,4,,1018500,45.5683333,-67.4283333
1015800,0.859376893,46.52305556,-68.3716667,1,,1019000,45.1725,-67.76888889
1013500,0.642281584,47.2375,-68.58277778,3,,1021000,45.1369444,-67.3180556
1014000,-0.552411168,47.2833333,-68.58527778,4,,1021470,44.8008333,-67.725
1029500,-0.001913713,45.73027778,-68.5894444,4,,1021480,44.9369444,-67.7361111
1029200,0.605593002,46.14305556,-68.6336111,3,,1022294,44.85909167,-68.10396389
1034500,-0.615553513,45.2361111,-68.65138889,4,,1022500,44.60805556,-67.93527778
1037000,0.300599197,44.8611111,-68.8316667,4,,1022840,44.33277778,-68.2066667
1034000,0.36813203,45.26055556,-68.8686111,4,,1027200,45.93527778,-69.9936111
1037380,0.556556371,44.32916667,-69.0608333,3,,1029200,46.14305556,-68.6336111
1011000,0.610782971,47.0697222,-69.0794444,3,,1029500,45.73027778,-68.5894444
1010500,-1.314767665,47.11305556,-69.0880556,4,,1030350,45.7086111,-68.1580556
1031510,0.8080509,45.15027778,-69.23638889,1,,1030500,45.5011111,-68.3058333
1031500,0.666801813,45.175,-69.3147222,2,,1031300,45.2672222,-69.58388889
1031450,0.559751403,45.1844444,-69.4522222,3,,1031450,45.1844444,-69.4522222
1031300,0.756076615,45.2672222,-69.58388889,1,,1031500,45.175,-69.3147222
1038000,0.455374521,44.22277778,-69.59388889,4,,1031510,45.15027778,-69.23638889
1048220,0.57494515,44.9475,-69.6569444,3,,1034000,45.26055556,-68.8686111
1010000,-0.438382132,46.70055556,-69.7155556,4,,1034500,45.2361111,-68.65138889
1010070,0.138245477,46.89388889,-69.7516667,4,,1037000,44.8611111,-68.8316667
1049500,0.339478529,44.22916667,-69.7780556,4,,1037380,44.32916667,-69.0608333
1046000,0.802809966,45.0644444,-69.8805556,1,,1038000,44.22277778,-69.59388889
1046500,-1.0946907,45.0519444,-69.8855556,4,,1042500,45.3397222,-69.9619444
1047150,-0.352939513,44.77888889,-69.8869444,4,,1043500,45.22905,-70.20112778
1048000,0.359365807,44.70805556,-69.9375,4,,1044550,45.3136111,-70.2416667
1047000,0.284908246,44.86916667,-69.955,4,,1046000,45.0644444,-69.8805556
1042500,0.161510073,45.3397222,-69.9619444,4,,1046500,45.0519444,-69.8855556
1027200,0.325467488,45.93527778,-69.9936111,4,,1047000,44.86916667,-69.955
1105880,-5.961310577,41.70011074,-70.1069625,4,,1047150,44.77888889,-69.8869444
1043500,-0.604646236,45.22905,-70.20112778,4,,1047200,44.85777778,-70.48527778
1059000,-0.63660081,44.0722222,-70.2080556,4,,1048000,44.70805556,-69.9375
1055500,0.577230954,44.26944444,-70.2297222,3,,1048220,44.9475,-69.6569444
1044550,0.424669839,45.3136111,-70.2416667,4,,1049500,44.22916667,-69.7780556
1047200,0.605584303,44.85777778,-70.48527778,3,,1052500,44.8775,-71.0575
11058837,-29.27434399,41.59233175,-70.50780579,4,,1053500,44.7825,-71.1286111
1057000,0.309129617,44.30388889,-70.5397222,4,,1053600,44.6661111,-71.18138889
1054500,-0.010334734,44.5519444,-70.5441667,4,,1054000,44.4358333,-71.19027778
1067950,0.838139204,43.4322222,-70.5533333,1,,1054114,44.38131944,-71.1706556
1069700,-3.019641918,43.37916667,-70.5833333,4,,1054200,44.39055556,-70.9797222
1055000,0.692489296,44.64277778,-70.58888889,2,,1054300,44.5933333,-70.7330556
1105876,-0.766386811,41.94177039,-70.6225338,4,,1054500,44.5519444,-70.5441667
1063310,-5.778484011,43.85555556,-70.6397222,4,,1055000,44.64277778,-70.58888889
1069500,0.544216808,43.4183333,-70.6583333,3,,1055500,44.26944444,-70.2297222
1054300,0.380800287,44.5933333,-70.7330556,4,,1057000,44.30388889,-70.5397222
1105870,-0.621083593,41.9909362,-70.7336491,4,,1059000,44.0722222,-70.2080556
1068910,0.515217709,43.4183333,-70.7380556,3,,1063310,43.85555556,-70.6397222
1066000,0.458995332,43.80805556,-70.7816667,4,,1064118,43.68694444,-70.3472222
1105730,0.126899083,42.1006571,-70.8225415,4,,10642505,44.08388889,-71.2855556
1105917,-0.110478288,41.66260446,-70.8383696,4,,1064500,43.9908333,-71.0905556
1073785,0.451120812,43.0358333,-70.8475,4,,1064801,43.83007396,-71.2878488
1105638,0.392984058,42.2348226,-70.8719892,4,,1066000,43.80805556,-70.7816667
1102000,0.749325152,42.6598157,-70.8936622,2,,1067950,43.4322222,-70.5533333
1105608,-22.35433646,42.21305556,-70.92638889,4,,1068910,43.4183333,-70.7380556
1105600,-0.150167464,42.1903779,-70.9447679,4,,1069500,43.4183333,-70.6583333
1101000,0.728815656,42.75286948,-70.9456096,2,,1069700,43.37916667,-70.5833333
1073500,0.416315442,43.10258558,-70.952559,4,,1072800,43.26841527,-70.9736739
1108000,-0.157010737,41.9339903,-70.9564307,4,,1072870,43.23480487,-70.9564507
1072870,0.724752895,43.23480487,-70.9564507,2,,1073000,43.1486955,-70.9650603
1073000,0.683018746,43.1486955,-70.9650603,2,,1073319,43.04138889,-71.2016667
1072800,0.672611248,43.26841527,-70.9736739,2,,1073500,43.10258558,-70.952559
1105583,-0.016328642,42.22093308,-70.9781026,4,,10735562,42.94897557,-71.16478279
1054200,0.375186214,44.39055556,-70.9797222,4,,1073587,42.9845316,-71.038392
1105933,0.534355705,41.58538185,-70.9903171,3,,1073785,43.0358333,-70.8475
1102345,-1.670578117,42.4695404,-71.0069954,4,,1074520,44.0475669,-71.6598029
1101500,0.593180584,42.56953869,-71.0269974,3,,1075000,43.9761792,-71.6795244
1073587,0.541294914,42.9845316,-71.038392,3,,1076000,43.79562647,-71.8453594
1052500,0.262296501,44.8775,-71.0575,4,,1076500,43.7592388,-71.6856337
11055566,-5.295744905,42.2709321,-71.06838369,4,,1077400,43.70388889,-71.8333333
1108410,0.646542423,41.8998232,-71.0894897,3,,1078000,43.56646307,-71.747857
