site,average,lat,long,range,,site_no,dec_lat_va,dec_long_va
1021000,-2.040853504,45.1369444,-67.3180556,4,,1010000,46.70055556,-69.7155556
1018500,-0.900099177,45.5683333,-67.4283333,4,,1010070,46.89388889,-69.7516667
1019000,-1.722056722,45.1725,-67.76888889,4,,1010500,47.11305556,-69.0880556
1022294,-0.416256158,44.85909167,-68.10396389,4,,1011000,47.0697222,-69.0794444
1017000,0.242902427,46.7772222,-68.1572222,4,,1011500,47.20697926,-68.9564281
1030500,-0.504674209,45.5011111,-68.3058333,4,,1013500,47.2375,-68.58277778
1014000,-0.326590151,47.2833333,-68.58527778,4,,1014000,47.2833333,-68.58527778
1034500,-3.845421678,45.2361111,-68.65138889,4,,1015800,46.52305556,-68.3716667
1010500,-0.914425935,47.11305556,-69.0880556,4,,1017000,46.7772222,-68.1572222
1038000,0.474486858,44.22277778,-69.59388889,4,,1017060,46.7836111,-67.9891667
1010000,-0.657870977,46.70055556,-69.7155556,4,,1017290,46.8886111,-67.945
1049500,0.178636679,44.22916667,-69.7780556,4,,1017550,46.62805556,-67.9530556
1046500,0.247290099,45.0519444,-69.8855556,4,,1017960,46.105,-67.88138889
1048000,-0.123144881,44.70805556,-69.9375,4,,1018000,46.105,-67.8666667
1042500,-1.518340529,45.3397222,-69.9619444,4,,1018009,46.11527778,-67.84027778
1059000,0.210446029,44.0722222,-70.2080556,4,,1018035,46.1811111,-67.80388889
11058837,-5.219932447,41.59233175,-70.50780579,4,,1018500,45.5683333,-67.4283333
1054500,-0.215130419,44.5519444,-70.5441667,4,,1019000,45.1725,-67.76888889
1063310,-22.41482518,43.85555556,-70.6397222,4,,1021000,45.1369444,-67.3180556
1105870,-0.342558292,41.9909362,-70.7336491,4,,1021470,44.8008333,-67.725
1066000,-0.081127308,43.80805556,-70.7816667,4,,1021480,44.9369444,-67.7361111
1105730,0.162983462,42.1006571,-70.8225415,4,,1022294,44.85909167,-68.10396389
1105600,-0.220847974,42.1903779,-70.9447679,4,,1022500,44.60805556,-67.93527778
1105933,0.447141658,41.58538185,-70.9903171,4,,1022840,44.33277778,-68.2066667
1102345,-1.581601583,42.4695404,-71.0069954,4,,1027200,45.93527778,-69.9936111
1101500,0.347293441,42.56953869,-71.0269974,4,,1029200,46.14305556,-68.6336111
11055566,-0.808538818,42.2709321,-71.06838369,4,,1029500,45.73027778,-68.5894444
1109060,0.016708045,41.8662122,-71.12282369,4,,1030350,45.7086111,-68.1580556
1053500,-0.271719165,44.7825,-71.1286111,4,,1030500,45.5011111,-68.3058333
1109070,0.352291088,41.840379,-71.142824,4,,1031300,45.2672222,-69.58388889
1104000,-1.781161917,42.2550985,-71.1642196,4,,1031450,45.1844444,-69.4522222
10735562,-4.421174639,42.94897557,-71.16478279,4,,1031500,45.175,-69.3147222
1109000,0.013618573,41.94760015,-71.1767155,4,,1031510,45.15027778,-69.23638889
1054000,-0.035444576,44.4358333,-71.19027778,4,,1034000,45.26055556,-68.8686111
1105000,0.465494118,42.1775987,-71.2008863,4,,1034500,45.2361111,-68.65138889
