site,average,lat,long,range,,site_no,dec_lat_va,dec_long_va
1021000,-2.519328813,45.1369444,-67.3180556,4,,1010000,46.70055556,-69.7155556
1018500,-5.519812193,45.5683333,-67.4283333,4,,1010070,46.89388889,-69.7516667
1021470,-0.730886393,44.8008333,-67.725,4,,1010500,47.11305556,-69.0880556
1019000,-0.739293882,45.1725,-67.76888889,4,,1011000,47.0697222,-69.0794444
1018035,0.369955334,46.1811111,-67.80388889,4,,1011500,47.20697926,-68.9564281
1018000,0.408845542,46.105,-67.8666667,4,,1013500,47.2375,-68.58277778
1017960,0.384861712,46.105,-67.88138889,4,,1014000,47.2833333,-68.58527778
1022500,0.456457537,44.60805556,-67.93527778,4,,1015800,46.52305556,-68.3716667
1017550,-1.195692832,46.62805556,-67.9530556,4,,1017000,46.7772222,-68.1572222
1022294,-0.322092355,44.85909167,-68.10396389,4,,1017060,46.7836111,-67.9891667
1017000,-1.022020651,46.7772222,-68.1572222,4,,1017290,46.8886111,-67.945
1022840,0.131401226,44.33277778,-68.2066667,4,,1017550,46.62805556,-67.9530556
1030500,-0.016842042,45.5011111,-68.3058333,4,,1017960,46.105,-67.88138889
1015800,0.006104965,46.52305556,-68.3716667,4,,1018000,46.105,-67.8666667
1013500,-0.081952222,47.2375,-68.58277778,4,,1018009,46.11527778,-67.84027778
1014000,-0.847309064,47.2833333,-68.58527778,4,,1018035,46.1811111,-67.80388889
1029500,-0.278871564,45.73027778,-68.5894444,4,,1018500,45.5683333,-67.4283333
1034500,-0.319362386,45.2361111,-68.65138889,4,,1019000,45.1725,-67.76888889
1034000,-0.475483807,45.26055556,-68.8686111,4,,1021000,45.1369444,-67.3180556
1037380,0.261795094,44.32916667,-69.0608333,4,,1021470,44.8008333,-67.725
1011000,-0.524121845,47.0697222,-69.0794444,4,,1021480,44.9369444,-67.7361111
1010500,-0.451585799,47.11305556,-69.0880556,4,,1022294,44.85909167,-68.10396389
1038000,0.264884967,44.22277778,-69.59388889,4,,1022500,44.60805556,-67.93527778
1010000,-1.192139894,46.70055556,-69.7155556,4,,1022840,44.33277778,-68.2066667
1010070,0.466401968,46.89388889,-69.7516667,4,,1027200,45.93527778,-69.9936111
1049500,-0.001831248,44.22916667,-69.7780556,4,,1029200,46.14305556,-68.6336111
1046500,-0.461699298,45.0519444,-69.8855556,4,,1029500,45.73027778,-68.5894444
1048000,0.03464106,44.70805556,-69.9375,4,,1030350,45.7086111,-68.1580556
1047000,0.315263249,44.86916667,-69.955,4,,1030500,45.5011111,-68.3058333
1042500,-8.589914716,45.3397222,-69.9619444,4,,1031300,45.2672222,-69.58388889
1105880,-3.813437919,41.70011074,-70.1069625,4,,1031450,45.1844444,-69.4522222
1059000,-0.17444016,44.0722222,-70.2080556,4,,1031500,45.175,-69.3147222
1055500,0.254158036,44.26944444,-70.2297222,4,,1031510,45.15027778,-69.23638889
11058837,-4.819789512,41.59233175,-70.50780579,4,,1034000,45.26055556,-68.8686111
1057000,0.099445944,44.30388889,-70.5397222,4,,1034500,45.2361111,-68.65138889
1054500,-0.54692815,44.5519444,-70.5441667,4,,1037000,44.8611111,-68.8316667
1055000,0.408001418,44.64277778,-70.58888889,4,,1037380,44.32916667,-69.0608333
1105876,-8.027479228,41.94177039,-70.6225338,4,,1038000,44.22277778,-69.59388889
1063310,-27.75834859,43.85555556,-70.6397222,4,,1042500,45.3397222,-69.9619444
1054300,0.360076073,44.5933333,-70.7330556,4,,1043500,45.22905,-70.20112778
1105870,0.490153608,41.9909362,-70.7336491,4,,1044550,45.3136111,-70.2416667
1066000,-0.818768929,43.80805556,-70.7816667,4,,1046000,45.0644444,-69.8805556
1105730,0.462232671,42.1006571,-70.8225415,4,,1046500,45.0519444,-69.8855556
1105917,0.139479137,41.66260446,-70.8383696,4,,1047000,44.86916667,-69.955
1105608,-291.3144325,42.21305556,-70.92638889,4,,1047150,44.77888889,-69.8869444
1105600,0.045828792,42.1903779,-70.9447679,4,,1047200,44.85777778,-70.48527778
1073500,0.285900344,43.10258558,-70.952559,4,,1048000,44.70805556,-69.9375
1072870,0.178106005,43.23480487,-70.9564507,4,,1048220,44.9475,-69.6569444
1073000,0.267211072,43.1486955,-70.9650603,4,,1049500,44.22916667,-69.7780556
1072800,0.147034784,43.26841527,-70.9736739,4,,1052500,44.8775,-71.0575
1054200,0.438016565,44.39055556,-70.9797222,4,,1053500,44.7825,-71.1286111
1102345,0.108385385,42.4695404,-71.0069954,4,,1053600,44.6661111,-71.18138889
11055566,-2.010433684,42.2709321,-71.06838369,4,,1054000,44.4358333,-71.19027778
1064500,0.382667737,43.9908333,-71.0905556,4,,1054114,44.38131944,-71.1706556
1053500,-1.137934905,44.7825,-71.1286111,4,,1054200,44.39055556,-70.9797222
1103025,-11.92466162,42.40704077,-71.1339422,4,,1054300,44.5933333,-70.7330556
1109070,0.435567374,41.840379,-71.142824,4,,1054500,44.5519444,-70.5441667
1104000,-0.694162486,42.2550985,-71.1642196,4,,1055000,44.64277778,-70.58888889
10735562,-4.197539031,42.94897557,-71.16478279,4,,1055500,44.26944444,-70.2297222
1054000,-0.073172081,44.4358333,-71.19027778,4,,1057000,44.30388889,-70.5397222
1100505,0.087379684,42.8492547,-71.2150607,4,,1059000,44.0722222,-70.2080556
1104200,0.33221778,42.3164861,-71.227833,4,,1063310,43.85555556,-70.6397222
1104500,0.09095343,42.37231857,-71.2336668,4,,1064118,43.68694444,-70.3472222
1104475,-1.453222662,42.3545408,-71.2681121,4,,10642505,44.08388889,-71.2855556
1104455,-1184.16617,42.37259606,-71.27033448,4,,1064500,43.9908333,-71.0905556
1100568,-1.497479574,42.46703909,-71.2722795,4,,1064801,43.83007396,-71.2878488
1104430,-7.791522725,42.3981512,-71.2733903,4,,1066000,43.80805556,-70.7816667
10642505,-4.660368957,44.08388889,-71.2855556,4,,1067950,43.4322222,-70.5533333
1064801,0.325147819,43.83007396,-71.2878488,4,,1068910,43.4183333,-70.7380556
1103455,-0.333922649,42.25398645,-71.29339017,4,,1069500,43.4183333,-70.6583333
1100000,-0.739313209,42.64592464,-71.2983937,4,,1069700,43.37916667,-70.5833333
10965852,-3.328207169,42.78286636,-71.35367448,4,,1072800,43.26841527,-70.9736739
1089500,0.312681737,43.25674759,-71.36951248,4,,1072870,43.23480487,-70.9564507
1103280,0.409323902,42.1398197,-71.3895032,4,,1073000,43.1486955,-70.9650603
1098530,0.281258016,42.3253732,-71.3975605,4,,1073319,43.04138889,-71.2016667
1097300,0.397250615,42.51259289,-71.40422829,4,,1073500,43.10258558,-70.952559
1114000,0.435623238,41.833989,-71.41061208,4,,10735562,42.94897557,-71.16478279
1129200,0.180682509,45.04032368,-71.4439704,4,,1073587,42.9845316,-71.038392
1092000,-0.868836032,42.9481405,-71.4634002,4,,1073785,43.0358333,-70.8475
1089100,0.449187174,43.21369248,-71.4803481,4,,1074520,44.0475669,-71.6598029
1094000,0.051002342,42.8575865,-71.5061785,4,,1075000,43.9761792,-71.6795244
1117350,-0.216747466,41.4823233,-71.5511719,4,,1076000,43.79562647,-71.8453594
1116000,0.485428731,41.69010026,-71.5658958,4,,1076500,43.7592388,-71.6856337
1096500,0.3912913,42.66758945,-71.57506809,4,,1077400,43.70388889,-71.8333333
1081000,-2.23731252,43.44174376,-71.5875752,4,,1078000,43.56646307,-71.747857
1117468,-3.782592304,41.49260037,-71.6281194,4,,1081000,43.44174376,-71.5875752
1129500,0.068017094,44.74977166,-71.63120018,4,,1081500,43.42285456,-71.6528543
1115630,0.493215357,41.6267667,-71.6325646,4,,1082000,42.8625837,-71.95924609
1081500,-0.267916629,43.42285456,-71.6528543,4,,1085000,43.1520237,-71.85730149
1096000,0.495504783,42.63425619,-71.6578479,4,,1085500,43.1928569,-71.7472995
1075000,0.473385998,43.9761792,-71.6795244,4,,1086000,43.25091159,-71.7322996
1076500,0.426181993,43.7592388,-71.6856337,4,,1089100,43.21369248,-71.4803481
1131500,-0.427257764,44.4100591,-71.7206438,4,,1089500,43.25674759,-71.36951248
1086000,0.464215861,43.25091159,-71.7322996,4,,1089925,43.15980438,-71.4059011
1085500,0.425827367,43.1928569,-71.7472995,4,,1091000,43.01480519,-71.64146129
1078000,0.364651709,43.56646307,-71.747857,4,,1091500,43.01675,-71.5506252
1109730,0.454632298,42.1889835,-71.7650702,4,,1092000,42.9481405,-71.4634002
1118300,0.395947471,41.4748222,-71.8342361,4,,1093852,42.8425858,-71.7067399
1134500,0.19846142,44.5117231,-71.8373143,4,,1094000,42.8575865,-71.5061785
1076000,0.176543795,43.79562647,-71.8453594,4,,1094400,42.57620079,-71.7881285
1133000,0.31071547,44.63394195,-71.8975942,4,,1094500,42.49506389,-71.7219333
1124151,0.376676735,41.94356667,-71.8995972,4,,1095220,42.41092507,-71.7911829
1125100,0.426241346,41.97846389,-71.90051389,4,,1095375,42.37286967,-71.8281279
1125500,0.427986594,41.909475,-71.91386389,4,,1095434,42.36453675,-71.775349
1172500,-0.892757623,42.42509025,-72.0245212,4,,1096000,42.63425619,-71.6578479
1135300,0.356112286,44.4353353,-72.03842899,4,,1096500,42.66758945,-71.57506809
1135500,0.365361178,44.3656147,-72.0392613,4,,10965852,42.78286636,-71.35367448
1163200,0.425018571,42.58842124,-72.04091198,4,,1097000,42.432038,-71.4497848
1138500,-0.055980603,44.15339689,-72.0417577,4,,1097300,42.51259289,-71.40422829
11230695,-78.0811639,41.57000278,-72.0462444,4,,1098500,42.31514167,-71.3838083
1123600,0.256918018,42.08261944,-72.0583806,4,,1098530,42.3253732,-71.3975605
1173000,-0.68950574,42.39120167,-72.0650774,4,,1099500,42.6367581,-71.3020047
1162500,0.455663905,42.6825859,-72.1150812,4,,1100000,42.64592464,-71.2983937
1135150,-0.856079685,44.47616707,-72.1245431,4,,1100505,42.8492547,-71.2150607
1123360,-0.446028863,42.108375,-72.1261306,4,,1100561,42.7431456,-71.208393
4296500,0.139781134,44.94032449,-72.1892684,4,,1100568,42.46703909,-71.2722795
1122000,0.093397377,41.7201,-72.195575,4,,1100600,42.5681488,-71.2147792
11277905,-4.213256538,41.3686111,-72.2022222,4,,1100627,42.6714806,-71.1492239
1174500,0.282831279,42.3934237,-72.2384148,4,,1101000,42.75286948,-70.9456096
1121330,-0.298277683,41.83319444,-72.2427806,4,,1101500,42.56953869,-71.0269974
1176000,0.411175745,42.18231566,-72.263691,4,,1102000,42.6598157,-70.8936622
1173500,0.424917718,42.2362038,-72.27258047,4,,1102345,42.4695404,-71.0069954
1158000,0.379743509,42.9948023,-72.31119719,4,,1103025,42.40704077,-71.1339422
1144500,0.189882092,43.64618187,-72.3123134,4,,1103280,42.1398197,-71.3895032
1160350,0.129503198,42.87147076,-72.3281415,4,,1103455,42.25398645,-71.29339017
1175500,-0.260233208,42.2678699,-72.3325824,4,,1103500,42.256209,-71.2600558
1139800,-1.175147612,44.0928419,-72.33565327,4,,1104000,42.2550985,-71.1642196
1151500,-0.259504067,43.60257077,-72.35425819,4,,1104200,42.3164861,-71.227833
1152500,0.390845355,43.38757327,-72.36203409,4,,1104405,42.436484,-71.2695014
1174565,0.418231934,42.45508906,-72.3817516,4,,1104430,42.3981512,-71.2733903
1144000,0.396291768,43.71423614,-72.418149,4,,1104455,42.37259606,-71.27033448
1154500,-0.79250798,43.12618905,-72.4367549,4,,1104475,42.3545408,-71.2681121
1177000,0.326755669,42.16064906,-72.5139756,4,,1104480,42.3556519,-71.2650565
1184490,0.450785017,41.9138972,-72.5497,4,,1104500,42.37231857,-71.2336668
1170500,-0.992540751,42.5802222,-72.5745,4,,1105000,42.1775987,-71.2008863
1192500,0.324735078,41.7831548,-72.5873114,4,,1105500,42.15454356,-71.1458842
4286000,0.247350528,44.25672595,-72.59344318,4,,1105554,42.2092655,-71.1458851
1184000,-0.931245516,41.9873186,-72.6053669,4,,11055566,42.2709321,-71.06838369
1172010,-0.714560387,42.19146944,-72.6093111,4,,1105583,42.22093308,-70.9781026
4287000,0.089897956,44.1825606,-72.6406655,4,,1105600,42.1903779,-70.9447679
1171500,0.28737232,42.31897839,-72.6650907,4,,1105608,42.21305556,-70.92638889
1170100,0.314371684,42.70341695,-72.67064738,4,,1105638,42.2348226,-70.8719892
1304500,-196.7812281,40.9136111,-72.6866667,4,,1105730,42.1006571,-70.8225415
1169900,0.12446862,42.5420303,-72.69370179,4,,1105870,41.9909362,-70.7336491
1169000,0.383481105,42.63841775,-72.7250922,4,,1105876,41.94177039,-70.6225338
4288000,-0.855783857,44.2772802,-72.7426163,4,,1105880,41.70011074,-70.1069625
1150900,0.373971082,43.62229069,-72.7589899,4,,11058837,41.59233175,-70.50780579
4289000,-0.256944602,44.37033339,-72.7687298,4,,1105917,41.66260446,-70.8383696
4288225,0.498116292,44.52338556,-72.7717885,4,,1105933,41.58538185,-70.9903171
1155500,0.062440494,43.1089665,-72.775374,4,,1108000,41.9339903,-70.9564307
4288230,-0.013084763,44.5039413,-72.7817883,4,,1108410,41.8998232,-71.0894897
4294300,0.353283477,45.00282217,-72.83346858,4,,1109000,41.94760015,-71.1767155
1196500,0.184099198,41.45026389,-72.841275,4,,1109060,41.8662122,-71.12282369
1179500,0.361221169,42.28786655,-72.8642636,4,,1109070,41.840379,-71.142824
1195490,0.199276253,41.6034722,-72.8832,4,,1109403,41.83093377,-71.3503315
1305000,-2297.857543,40.83027778,-72.9061111,4,,1109730,42.1889835,-71.7650702
1187300,0.478907219,42.0375,-72.93932778,4,,1110000,42.230372,-71.7109023
4282000,-0.15245775,43.6036792,-73.0131628,4,,1110500,42.15370688,-71.65201138
1186000,-0.186159943,41.9628729,-73.017606,4,,1111212,42.05481959,-71.6164542
4290500,-3.705358549,44.47893867,-73.1387381,4,,1111300,41.9812093,-71.68590049
1306460,-41.12672478,40.77194444,-73.1586111,4,,1111500,41.99648716,-71.56200758
1205500,0.235274657,41.38380278,-73.16663889,4,,1112500,42.0064871,-71.5025613
4282500,-0.269386471,44.01311488,-73.1678954,4,,1113895,41.8884331,-71.38144467
4282525,-0.851841831,44.0617249,-73.17067429,4,,1114000,41.833989,-71.41061208
1208873,-1.507860796,41.1798189,-73.21900219,4,,1114500,41.8589884,-71.4872823
1304000,-12.00081671,40.84944444,-73.2241667,4,,1115098,41.8525992,-71.6061754
4282780,-1.603315188,44.24922015,-73.22845688,4,,1115110,41.8456548,-71.6095088
1334000,0.221941539,42.91285604,-73.2564981,4,,1115114,41.83759929,-71.6120089
1208925,0.457123997,41.165475,-73.2700083,4,,1115170,41.84093269,-71.584508
12035055,-4.396509098,41.4065472,-73.2731833,4,,1115183,41.79759966,-71.5847857
4280450,0.48591173,43.46388889,-73.2841667,4,,1115187,41.8187102,-71.7050677
1202501,0.479629499,41.719575,-73.29260278,4,,1115190,41.8223213,-71.70034528
1208950,0.498352798,41.15287436,-73.3059495,4,,1115265,41.7906548,-71.6986785
4280000,0.444995877,43.6242324,-73.3115011,4,,1115276,41.7853772,-71.6672885
1308500,-23.03126449,40.7086111,-73.3283333,4,,1115280,41.80398827,-71.6497879
4271815,0.272053396,44.9022222,-73.415,4,,1115630,41.6267667,-71.6325646
1329490,0.433994711,43.1086111,-73.4216667,4,,1116000,41.69010026,-71.5658958
1309500,-261.3425835,40.68888889,-73.4547222,4,,1116500,41.75093399,-71.4450575
1303500,-145.8478748,40.8572222,-73.4633333,4,,1116905,41.63,-71.47888889
12095493,-4.951388507,41.31408889,-73.4928944,4,,1117000,41.6412122,-71.4445016
4273700,0.281786419,44.64,-73.4947222,4,,1117350,41.4823233,-71.5511719
4273800,-0.900081493,44.59416667,-73.4961111,4,,1117370,41.53898957,-71.568673
4271500,0.240771772,45,-73.5008333,4,,1117420,41.4767673,-71.6047849
1209761,-0.085896757,41.1743222,-73.51107778,4,,1117430,41.44621186,-71.6211738
137449480,-3.993952562,41.44725,-73.5560833,4,,1117468,41.49260037,-71.6281194
1327750,-0.266257044,43.26944444,-73.5958333,4,,1117500,41.44510024,-71.68089828
1374821,0.000522778,41.32719444,-73.6558333,4,,1117800,41.5739884,-71.72062318
1374901,0.033617512,41.2661111,-73.6655556,4,,1118000,41.49815516,-71.7164561
1335754,-0.340379505,42.82916667,-73.6661111,4,,1118300,41.4748222,-71.8342361
1374701,0.435269189,41.358,-73.6679722,4,,1118500,41.38371065,-71.8331247
1358000,-0.014185973,42.7522222,-73.68888889,4,,1119382,41.8240111,-72.3128472
137462010,-3.540580583,41.41180556,-73.69375,4,,1119500,41.7506544,-72.26563469
1311500,-28.3334451,40.6636111,-73.7044444,4,,1120790,41.81616944,-72.1061694
1357500,-0.025878582,42.78538889,-73.70777778,4,,1121000,41.8437089,-72.1689662
1374581,-0.516884036,41.44994444,-73.7361111,4,,1121330,41.83319444,-72.2427806
1374941,-0.005727587,41.2876111,-73.75363889,4,,1122000,41.7201,-72.195575
1318500,-0.464797779,43.31888889,-73.8441667,4,,1122500,41.70037644,-72.1820223
1325000,-0.274558686,43.31138889,-73.8672222,4,,1123000,41.6717651,-72.05229807
1302020,-0.001877169,40.86230556,-73.87438889,4,,11230695,41.57000278,-72.0462444
1330000,0.184113164,43.03055556,-73.9272222,4,,1123360,42.108375,-72.1261306
1376800,0.281420334,41.09555556,-73.96388889,4,,1123600,42.08261944,-72.0583806
1364500,-0.016474356,42.03777778,-73.9719444,4,,1124000,42.0223189,-71.9556289
1315500,-0.329077486,43.7008333,-73.9833333,4,,1124151,41.94356667,-71.8995972
1377000,0.398128891,40.99916667,-73.9891667,4,,1125100,41.97846389,-71.90051389
1377500,0.478949928,40.99277778,-74.0211111,4,,1125490,41.92784444,-71.9300083
1378500,0.113752128,40.9483333,-74.0266667,4,,1125500,41.909475,-71.91386389
1407760,-0.301372396,40.2033333,-74.0658333,4,,1127000,41.59749167,-71.9840944
1407705,-0.004934244,40.1986111,-74.07,4,,1127500,41.5587094,-72.1214666
1391500,0.309004901,40.89027778,-74.0805556,4,,11277905,41.3686111,-72.2022222
1391000,0.485345843,40.99777778,-74.1119444,4,,1129200,45.04032368,-71.4439704
1407500,0.488326819,40.3197222,-74.1155556,4,,1129500,44.74977166,-71.63120018
1408029,0.175913803,40.14666667,-74.1222222,4,,1130000,44.62505316,-71.4689721
1312000,0.223986736,43.96666667,-74.1316667,4,,1131500,44.4100591,-71.7206438
1408120,-0.021949245,40.09166667,-74.1525,4,,1133000,44.63394195,-71.8975942
1408000,0.295639589,40.16138889,-74.1547222,4,,1134500,44.5117231,-71.8373143
1408900,-0.16259378,39.87916667,-74.1905556,4,,1135150,44.47616707,-72.1245431
1407290,0.033698777,40.3197222,-74.2141667,4,,1135300,44.4353353,-72.03842899
1393450,-1.904354114,40.675,-74.2219444,4,,1135500,44.3656147,-72.0392613
1389550,-0.205396013,40.87194444,-74.2222222,4,,1137500,44.2686741,-71.6303617
1408500,0.075503308,39.98638889,-74.2233333,4,,1138500,44.15339689,-72.0417577
1351500,-0.026321313,42.8,-74.26277778,4,,1139000,44.1503413,-72.0650915
1315000,-7.360749298,43.75638889,-74.2672222,4,,1139800,44.0928419,-72.33565327
1321000,-1.581640158,43.35277778,-74.27027778,4,,1142500,43.93450969,-72.6578821
1349711,-42.14202523,42.185,-74.2769444,4,,1144000,43.71423614,-72.418149
1395000,-0.438664125,40.61888889,-74.2833333,4,,1144500,43.64618187,-72.3123134
1387000,-0.254742742,41.04416667,-74.2930556,4,,1150900,43.62229069,-72.7589899
1349700,0.374983307,42.24916667,-74.30277778,4,,1151500,43.60257077,-72.35425819
1394500,-0.402063443,40.6875,-74.3116667,4,,1152500,43.38757327,-72.36203409
1409280,-2.253687216,39.66666667,-74.32027778,4,,1153000,43.33340716,-72.51481258
136230002,-4.334282685,42.0797222,-74.3345833,4,,1153550,43.1917433,-72.48508889
1349705,0.34714692,42.23694444,-74.34027778,4,,1154000,43.13757777,-72.4881444
1381800,0.315906109,40.845,-74.3472222,4,,1154500,43.12618905,-72.4367549
1406050,0.066496584,40.415,-74.34888889,4,,1154950,43.14944444,-72.3616667
