site,average,lat,long,range,,site_no,dec_lat_va,dec_long_va
1021000,-1.003191631,45.1369444,-67.3180556,4,,1010000,46.70055556,-69.7155556
1018500,-3.291283483,45.5683333,-67.4283333,4,,1010070,46.89388889,-69.7516667
1021470,0.798569723,44.8008333,-67.725,1,,1010500,47.11305556,-69.0880556
1021480,0.536231296,44.9369444,-67.7361111,3,,1011000,47.0697222,-69.0794444
1019000,-1.644533398,45.1725,-67.76888889,4,,1011500,47.20697926,-68.9564281
1018035,0.239525886,46.1811111,-67.80388889,4,,1013500,47.2375,-68.58277778
1018009,0.029838014,46.11527778,-67.84027778,4,,1014000,47.2833333,-68.58527778
1018000,0.19501428,46.105,-67.8666667,4,,1015800,46.52305556,-68.3716667
1017960,0.132558828,46.105,-67.88138889,4,,1017000,46.7772222,-68.1572222
1022500,0.283866261,44.60805556,-67.93527778,4,,1017060,46.7836111,-67.9891667
1017290,-0.093679356,46.8886111,-67.945,4,,1017290,46.8886111,-67.945
1017550,-0.165659495,46.62805556,-67.9530556,4,,1017550,46.62805556,-67.9530556
1017060,-0.324045998,46.7836111,-67.9891667,4,,1017960,46.105,-67.88138889
1022294,-0.32808399,44.85909167,-68.10396389,4,,1018000,46.105,-67.8666667
1017000,-0.222639835,46.7772222,-68.1572222,4,,1018009,46.11527778,-67.84027778
1030350,0.091245429,45.7086111,-68.1580556,4,,1018035,46.1811111,-67.80388889
1022840,-0.026285043,44.33277778,-68.2066667,4,,1018500,45.5683333,-67.4283333
1030500,-0.044484951,45.5011111,-68.3058333,4,,1019000,45.1725,-67.76888889
1015800,0.064958042,46.52305556,-68.3716667,4,,1021000,45.1369444,-67.3180556
1013500,0.168136836,47.2375,-68.58277778,4,,1021470,44.8008333,-67.725
1014000,-0.488250021,47.2833333,-68.58527778,4,,1021480,44.9369444,-67.7361111
1029500,-0.045943189,45.73027778,-68.5894444,4,,1022294,44.85909167,-68.10396389
1029200,0.236452498,46.14305556,-68.6336111,4,,1022500,44.60805556,-67.93527778
1034500,-0.384803624,45.2361111,-68.65138889,4,,1022840,44.33277778,-68.2066667
1037000,-0.160918261,44.8611111,-68.8316667,4,,1027200,45.93527778,-69.9936111
1034000,-0.296277302,45.26055556,-68.8686111,4,,1029200,46.14305556,-68.6336111
1037380,-0.453244953,44.32916667,-69.0608333,4,,1029500,45.73027778,-68.5894444
1011000,0.627541599,47.0697222,-69.0794444,3,,1030350,45.7086111,-68.1580556
1010500,-0.252230925,47.11305556,-69.0880556,4,,1030500,45.5011111,-68.3058333
1031510,0.09678456,45.15027778,-69.23638889,4,,1031300,45.2672222,-69.58388889
1031500,0.36695801,45.175,-69.3147222,4,,1031450,45.1844444,-69.4522222
1031450,0.162090701,45.1844444,-69.4522222,4,,1031500,45.175,-69.3147222
1031300,0.568296551,45.2672222,-69.58388889,3,,1031510,45.15027778,-69.23638889
1038000,-0.160446461,44.22277778,-69.59388889,4,,1034000,45.26055556,-68.8686111
1048220,0.081690481,44.9475,-69.6569444,4,,1034500,45.2361111,-68.65138889
1010000,-0.288364525,46.70055556,-69.7155556,4,,1037000,44.8611111,-68.8316667
1010070,-0.599564051,46.89388889,-69.7516667,4,,1037380,44.32916667,-69.0608333
1049500,0.113887826,44.22916667,-69.7780556,4,,1038000,44.22277778,-69.59388889
1046000,0.770172537,45.0644444,-69.8805556,1,,1042500,45.3397222,-69.9619444
1046500,0.177436938,45.0519444,-69.8855556,4,,1043500,45.22905,-70.20112778
1047150,-0.11139154,44.77888889,-69.8869444,4,,1044550,45.3136111,-70.2416667
1048000,0.119074299,44.70805556,-69.9375,4,,1046000,45.0644444,-69.8805556
1047000,0.476090672,44.86916667,-69.955,4,,1046500,45.0519444,-69.8855556
1042500,0.000945815,45.3397222,-69.9619444,4,,1047000,44.86916667,-69.955
