site,average,lat,long,range,,site_no,dec_lat_va,dec_long_va
12399500,-1.113833915,49.00074966,-117.6294206,4,,1010000,46.70055556,-69.7155556
12306500,0.610239436,48.99916667,-116.1797222,3,,1010070,46.89388889,-69.7516667
12321500,0.675167213,48.9972222,-116.5691667,2,,1010500,47.11305556,-69.0880556
5124000,0.504101186,48.9964079,-100.9584889,3,,1011000,47.0697222,-69.0794444
12322000,-0.76993157,48.99638889,-116.5075,4,,1011500,47.20697926,-68.9564281
5106000,-0.17415715,48.99248859,-95.6621992,4,,1013500,47.2375,-68.58277778
5114000,-0.596342436,48.9900156,-101.9582209,4,,1014000,47.2833333,-68.58527778
5100000,-0.77102378,48.9897138,-97.5570221,4,,1015800,46.52305556,-68.3716667
12442500,-0.791582505,48.98460109,-119.6184098,4,,1017000,46.7772222,-68.1572222
12404500,0.029815519,48.9843487,-118.2163989,4,,1017060,46.7836111,-67.9891667
5112000,0.646575303,48.98164829,-96.4630804,3,,1017290,46.8886111,-67.945
12401500,0.6332489,48.98128428,-118.7664259,3,,1017550,46.62805556,-67.9530556
5113600,-1.297515119,48.9811417,-103.0765734,4,,1017960,46.105,-67.88138889
12438900,-0.57744744,48.9698886,-119.4056188,4,,1018000,46.105,-67.8666667
6169500,-0.709578618,48.969375,-106.8398417,4,,1018009,46.11527778,-67.84027778
12212050,0.526095334,48.9387257,-122.4790532,3,,1018035,46.1811111,-67.80388889
12439500,-21.87859107,48.9307184,-119.4203419,4,,1018500,45.5683333,-67.4283333
5099600,-0.90563951,48.9133284,-97.9170369,4,,1019000,45.1725,-67.76888889
5107500,0.767228851,48.9102603,-95.9219402,1,,1021000,45.1369444,-67.3180556
12205000,0.754618869,48.90595739,-121.8443104,1,,1021470,44.8008333,-67.725
12301300,-1.061046962,48.89359167,-115.0878528,4,,1021480,44.9369444,-67.7361111
5099400,-0.115541116,48.86527259,-98.0059317,4,,1022294,44.85909167,-68.10396389
12397100,-4.009137775,48.84492215,-117.2877419,4,,1022500,44.60805556,-67.93527778
12213100,0.437691423,48.84483249,-122.5893389,4,,1022840,44.33277778,-68.2066667
12210700,0.47128482,48.84178209,-122.2943258,4,,1027200,45.93527778,-69.9936111
5017500,0.849080381,48.83303718,-113.4206533,1,,1029200,46.14305556,-68.6336111
12210900,0.425782561,48.8326141,-122.3390502,4,,1029500,45.73027778,-68.5894444
12447390,0.214172032,48.8229245,-120.1459245,4,,1030350,45.7086111,-68.1580556
5014500,0.948557819,48.7988333,-113.6567306,1,,1030500,45.5011111,-68.3058333
5104500,0.758090205,48.79470197,-95.7424885,1,,1031300,45.2672222,-69.58388889
12396500,-1.138092021,48.78102736,-117.4163559,4,,1031450,45.1844444,-69.4522222
12208000,0.610287947,48.7792828,-122.1065434,3,,1031500,45.175,-69.3147222
12444290,-266.7412561,48.7593207,-119.4092274,4,,1031510,45.15027778,-69.23638889
12190400,-3.063265471,48.7540124,-121.5470821,4,,1034000,45.26055556,-68.8686111
12202310,0.306380874,48.75399999,-122.354053,4,,1034500,45.2361111,-68.65138889
12202300,-3.554057471,48.7512221,-122.3534976,4,,1037000,44.8611111,-68.8316667
5094000,0.853549442,48.7324786,-96.6675444,1,,1037380,44.32916667,-69.0608333
12310100,-1.382346117,48.70527778,-116.3697222,4,,1038000,44.22277778,-69.59388889
12308000,-1.246149152,48.70055556,-116.1966667,4,,1042500,45.3397222,-69.9619444
12210000,0.639808945,48.67761256,-122.1665454,3,,1043500,45.22905,-70.20112778
12201950,0.372965757,48.6737223,-122.2673823,4,,1044550,45.3136111,-70.2416667
6183450,-0.604394378,48.6728972,-104.5120861,4,,1046000,45.0644444,-69.8805556
12175500,0.413641485,48.6726287,-121.0728964,4,,1046500,45.0519444,-69.8855556
12178000,-166.2726229,48.67179229,-121.2462348,4,,1047000,44.86916667,-69.955
12209490,0.464328143,48.6715016,-122.1396,4,,1047150,44.77888889,-69.8869444
12201960,0.339663706,48.66899978,-122.2801605,4,,1047200,44.85777778,-70.48527778
12178100,0.393383186,48.66012536,-121.2476233,4,,1048000,44.70805556,-69.9375
5133500,-0.341232103,48.6344009,-93.913228,4,,1048220,44.9475,-69.6569444
12445000,-0.901052168,48.632375,-119.4617229,4,,1049500,44.22916667,-69.7780556
12305000,-1.68457495,48.6175,-116.0463889,4,,1052500,44.8775,-71.0575
12179900,-0.034358432,48.6045662,-121.3995727,4,,1053500,44.7825,-71.1286111
12446150,-0.476361684,48.5962595,-119.7739588,4,,1053600,44.6661111,-71.18138889
12409000,-15.7318406,48.5943461,-118.0624887,4,,1054000,44.4358333,-71.19027778
5129515,-0.862995524,48.5922222,-93.4466667,4,,1054114,44.38131944,-71.1706556
5123400,-0.230014935,48.58777637,-100.441523,4,,1054200,44.39055556,-70.9797222
12447383,0.663103564,48.57425,-120.385861,2,,1054300,44.5933333,-70.7330556
5092000,-0.044114177,48.5722064,-97.1475697,4,,1054500,44.5519444,-70.5441667
6140500,-7.524291527,48.5636861,-109.6959556,4,,1055000,44.64277778,-70.58888889
12304500,-1.134466492,48.5617222,-115.9701583,4,,1055500,44.26944444,-70.2297222
12201500,0.546142473,48.54594127,-122.3382169,3,,1057000,44.30388889,-70.5397222
12446400,-0.730557371,48.5409819,-119.7642339,4,,1059000,44.0722222,-70.2080556
12193400,-0.005749856,48.54039255,-121.7434734,4,,1063310,43.85555556,-70.6397222
12181000,-6.440131087,48.5337306,-121.4298499,4,,1064118,43.68694444,-70.3472222
12182500,0.258413345,48.5262307,-121.4154046,4,,10642505,44.08388889,-71.2855556
5129290,-0.484457848,48.5243635,-93.0748688,4,,1064500,43.9908333,-71.0905556
12194000,-3.226723267,48.52428059,-121.770974,4,,1064801,43.83007396,-71.2878488
6164510,-0.897313599,48.50920278,-107.2187556,4,,1066000,43.80805556,-70.7816667
5122000,0.007290056,48.50555109,-100.4348534,4,,1067950,43.4322222,-70.5533333
12445500,-36.53630785,48.49709709,-119.5261623,4,,1068910,43.4183333,-70.7380556
12355500,0.184454,48.4957972,-114.1267639,4,,1069500,43.4183333,-70.6583333
12358500,-0.403168321,48.49551667,-114.0102083,4,,1069700,43.37916667,-70.5833333
12448000,0.296534793,48.4770898,-120.1864734,4,,1072800,43.26841527,-70.9736739
12448500,0.608098909,48.4734787,-120.1773063,3,,1072870,43.23480487,-70.9564507
12200500,-0.711104077,48.4448278,-122.3354369,4,,1073000,43.1486955,-70.9650603
6099500,-4.296538557,48.4271972,-111.889836,4,,1073319,43.04138889,-71.2016667
6091700,0.711944562,48.42695278,-112.9899833,2,,1073500,43.10258558,-70.952559
5090000,0.012636195,48.4247108,-97.412023,4,,10735562,42.94897557,-71.16478279
12189500,-0.216491319,48.42455859,-121.5684634,4,,1073587,42.9845316,-71.038392
12446995,-0.467541046,48.40515066,-119.6217229,4,,1073785,43.0358333,-70.8475
12301933,-2.234323211,48.40066389,-115.3187194,4,,1074520,44.0475669,-71.6598029
5131500,0.608369548,48.39577636,-93.5493266,3,,1075000,43.9761792,-71.6795244
5116000,-0.643661107,48.3722357,-101.5054414,4,,1076000,43.79562647,-71.8453594
5116500,0.013354611,48.37056947,-101.5701633,4,,1076500,43.7592388,-71.6856337
12448998,0.523136105,48.3698671,-120.148693,3,,1077400,43.70388889,-71.8333333
6093200,-0.504864157,48.36945,-112.8017806,4,,1078000,43.56646307,-71.747857
12445900,-8.804147906,48.36709697,-119.4450465,4,,1081000,43.44174376,-71.5875752
12449500,0.680110086,48.36514507,-120.1161917,2,,1081500,43.42285456,-71.6528543
6155500,-1.470617084,48.36185278,-107.8628722,4,,1082000,42.8625837,-71.95924609
12363000,-2.029336737,48.3618111,-114.18495,4,,1085000,43.1520237,-71.85730149
12362500,0.060537592,48.35657778,-114.0378583,4,,1085500,43.1928569,-71.7472995
12302055,-3.204147732,48.35560278,-115.31465,4,,1086000,43.25091159,-71.7322996
5087500,0.237717924,48.3402552,-96.8164502,4,,1089100,43.21369248,-71.4803481
12451000,0.561961348,48.32958017,-120.6917668,3,,1089500,43.25674759,-71.36951248
6101500,-134.7611902,48.3059611,-111.0805278,4,,1089925,43.15980438,-71.4059011
5085000,0.459747337,48.286099,-97.3700763,4,,1091000,43.01480519,-71.64146129
6331000,-0.207433229,48.2844683,-103.5729718,4,,1091500,43.01675,-71.5506252
12447285,-0.475183461,48.283205,-119.7083938,4,,1092000,42.9481405,-71.4634002
12447200,-1.571874979,48.2812606,-119.7045047,4,,1093852,42.8425858,-71.7067399
12043163,0.725800076,48.2653434,-124.6257923,2,,1094000,42.8575865,-71.5061785
5129115,0.576888953,48.2646282,-92.5659935,3,,1094400,42.57620079,-71.7881285
12167000,-0.076764765,48.26149178,-122.0476407,4,,1094500,42.49506389,-71.7219333
12187500,0.074839361,48.2498311,-121.5845688,4,,1095220,42.41092507,-71.7911829
5117500,-0.471373345,48.2458428,-101.3712745,4,,1095375,42.37286967,-71.8281279
12043300,0.849726421,48.24146416,-124.3838328,1,,1095434,42.36453675,-71.775349
12366080,0.763394682,48.22592778,-114.292661,1,,1096000,42.63425619,-71.6578479
6154400,0.208558327,48.2237333,-108.7140528,4,,1096500,42.66758945,-71.57506809
12365700,0.518922831,48.21725,-114.313736,3,,10965852,42.78286636,-71.35367448
5085450,0.264354924,48.2097222,-96.7180556,4,,1097000,42.432038,-71.4497848
12395000,0.816629547,48.20852,-116.9146429,1,,1097300,42.51259289,-71.40422829
5084000,0.455487348,48.1972148,-97.7306431,4,,1098500,42.31514167,-71.3838083
5132000,0.60447477,48.1957849,-93.8071245,3,,1098530,42.3253732,-71.3975605
5076000,0.567510736,48.1855249,-96.1700335,3,,1099500,42.6367581,-71.3020047
12395500,-1.134348835,48.1822222,-117.0341667,4,,1100000,42.64592464,-71.2983937
12186000,0.256871603,48.16872009,-121.4706723,4,,1100505,42.8492547,-71.2150607
6185110,0.051738788,48.16448056,-104.6295194,4,,1100561,42.7431456,-71.208393
5120000,-0.25049483,48.15972928,-100.7295863,4,,1100568,42.46703909,-71.2722795
12392155,0.416157922,48.15166667,-116.1816667,4,,1100600,42.5681488,-71.2147792
5120500,0.030718589,48.13833739,-100.5398623,4,,1100627,42.6714806,-71.1492239
6174500,-0.922741239,48.13005278,-106.3643139,4,,1101000,42.75286948,-70.9456096
6185500,-196.6314595,48.1235,-104.4733,4,,1101500,42.56953869,-71.0269974
6181000,-0.347936924,48.11791667,-105.1928167,4,,1102000,42.6598157,-70.8936622
12158010,0.678040887,48.0992634,-122.2909776,2,,1102345,42.4695404,-71.0069954
12158032,-0.548624569,48.09481895,-122.278199,4,,1103025,42.40704077,-71.1339422
12391950,-0.883975935,48.08805556,-116.0727778,4,,1103280,42.1398197,-71.3895032
12434590,-1.629095084,48.08432459,-118.6914018,4,,1103455,42.25398645,-71.29339017
5127500,0.199659345,48.0823937,-91.6526237,4,,1103500,42.256209,-71.2600558
12157025,-5.235780485,48.0792639,-122.2006952,4,,1104000,42.2550985,-71.1642196
12449950,0.641814731,48.0773639,-119.9850723,3,,1104200,42.3164861,-71.227833
12158040,0.300484499,48.0684294,-122.2879204,4,,1104405,42.436484,-71.2695014
6177000,-171.8152692,48.067325,-105.5330972,4,,1104430,42.3981512,-71.2733903
12157250,-7.104804648,48.05842935,-122.2673635,4,,1104455,42.37259606,-71.27033448
12045500,-0.352659697,48.0548114,-123.5832462,4,,1104475,42.3545408,-71.2681121
12370000,0.861481733,48.02423056,-113.9788194,1,,1104480,42.3556519,-71.2650565
12427000,-484.2124703,48.0221196,-117.2729919,4,,1104500,42.37231857,-71.2336668
12048000,-0.414985044,48.0142578,-123.1326773,4,,1105000,42.1775987,-71.2008863
4010500,0.424311257,48.01210765,-89.6161984,4,,1105500,42.15454356,-71.1458842
6109500,-1.34876439,48.0037833,-110.2588222,4,,1105554,42.2092655,-71.1458851
12043000,0.653395683,47.96007697,-124.3929872,2,,11055566,42.2709321,-71.06838369
12137800,-79.69314021,47.95926837,-121.7973447,4,,1105583,42.22093308,-70.9781026
5074500,-151.8800919,47.9574572,-95.2766714,4,,1105600,42.1903779,-70.9447679
12137290,0.255858555,47.94732637,-121.6267826,4,,1105608,42.21305556,-70.92638889
12155300,0.8553796,47.9348201,-122.0731848,1,,1105638,42.2348226,-70.8719892
6108800,-159.6496359,47.9327194,-110.5144333,4,,1105730,42.1006571,-70.8225415
5082625,0.264343892,47.9319336,-97.5145305,4,,1105870,41.9909362,-70.7336491
6108000,-113.8842321,47.930325,-111.5529417,4,,1105876,41.94177039,-70.6225338
5082500,-0.367234074,47.9269234,-97.0292435,4,,1105880,41.70011074,-70.1069625
5078000,0.206473222,47.9232974,-96.0464226,4,,11058837,41.59233175,-70.50780579
5124480,0.480765003,47.9226749,-91.535126,4,,1105917,41.66260446,-70.8383696
5055300,-0.022487531,47.90777778,-99.4155556,4,,1105933,41.58538185,-70.9903171
12138160,-0.558388292,47.90732356,-121.8153994,4,,1108000,41.9339903,-70.9564307
5078500,0.575957713,47.88620556,-96.2765806,3,,1108410,41.8998232,-71.0894897
12433200,-1.074776649,47.8632201,-117.858294,4,,1109000,41.94760015,-71.1767155
5078230,0.124668007,47.84301627,-95.8586369,4,,1109060,41.8662122,-71.12282369
5126210,0.363322783,47.84185,-91.7990339,4,,1109070,41.840379,-71.142824
5125000,0.415968526,47.83990347,-91.69541879,4,,1109403,41.83093377,-71.3503315
12456500,0.625957805,47.8373461,-120.6623161,3,,1109730,42.1889835,-71.7650702
12134500,-0.12106363,47.83732546,-121.6667809,4,,1110000,42.230372,-71.7109023
12452500,-1.609553905,47.8345808,-120.0131254,4,,1110500,42.15370688,-71.65201138
12150800,0.115307215,47.830932,-122.048459,4,,1111212,42.05481959,-71.6164542
12374250,-0.963394387,47.82982778,-114.6978333,4,,1111300,41.9812093,-71.68590049
12452800,0.826092068,47.81846178,-120.4231438,1,,1111500,41.99648716,-71.56200758
6090800,-1.44262365,47.8169111,-110.6661417,4,,1112500,42.0064871,-71.5025613
12041200,-0.164614736,47.80674726,-124.2510329,4,,1113895,41.8884331,-71.38144467
5056000,-0.107491179,47.8055534,-98.7162172,4,,1114000,41.833989,-71.41061208
5078520,0.42619147,47.8036111,-96.2766667,4,,1114500,41.8589884,-71.4872823
5080000,-0.112610168,47.8002519,-96.8089627,4,,1115098,41.8525992,-71.6061754
6332515,0.03715813,47.7872369,-102.7685256,4,,1115110,41.8456548,-71.6095088
12431000,-3.519482636,47.78461388,-117.4043856,4,,1115114,41.83759929,-71.6120089
12052210,-0.941471172,47.78453566,-122.97961,4,,1115170,41.84093269,-71.584508
5079000,-0.034577707,47.77552716,-96.6095101,4,,1115183,41.79759966,-71.5847857
12457000,0.649007231,47.7628995,-120.6662039,3,,1115187,41.8187102,-71.7050677
5070000,-1.900465255,47.7588646,-96.9439684,4,,1115190,41.8223213,-71.70034528
5078470,0.579836144,47.73777778,-96.2025,3,,1115265,41.7906548,-71.6986785
12452890,0.532652048,47.7367943,-120.3686962,3,,1115276,41.7853772,-71.6672885
12147500,0.363147411,47.71232365,-121.7887272,4,,1115280,41.80398827,-71.6497879
12147600,0.241279698,47.7067714,-121.6001069,4,,1115630,41.6267667,-71.6325646
12411000,0.125074749,47.7061111,-115.9791667,4,,1116000,41.69010026,-71.5658958
12419000,-0.774008309,47.70295737,-116.9779747,4,,1116500,41.75093399,-71.4450575
5054500,0.124275485,47.7027775,-99.9490145,4,,1116905,41.63,-71.47888889
12148300,-0.092869536,47.69676817,-121.7873379,4,,1117000,41.6412122,-71.4445016
12148500,0.2743459,47.69565678,-121.8240056,4,,1117350,41.4823233,-71.5511719
12148000,-0.036141824,47.68926929,-121.7134457,4,,1117370,41.53898957,-71.568673
12054000,0.184438019,47.68398059,-123.011551,4,,1117420,41.4767673,-71.6047849
12372000,-0.183263625,47.6802861,-114.2467278,4,,1117430,41.44621186,-71.6211738
6329500,-0.833783999,47.67741389,-104.1554111,4,,1117468,41.49260037,-71.6281194
12149000,-0.067023404,47.66593399,-121.9253969,4,,1117500,41.44510024,-71.68089828
12452990,0.869830068,47.663185,-120.250634,1,,1117800,41.5739884,-71.72062318
12465400,0.164822274,47.6629263,-118.9305666,4,,1118000,41.49815516,-71.7164561
12422500,-0.089190934,47.6593354,-117.4491029,4,,1118300,41.4748222,-71.8342361
12424000,0.112209603,47.6526688,-117.449658,4,,1118500,41.38371065,-71.8331247
6115200,-0.95306395,47.63143056,-108.6877444,4,,1119382,41.8240111,-72.3128472
12142000,0.383386174,47.61482536,-121.7134437,4,,1119500,41.7506544,-72.26563469
5069000,0.155611203,47.61191807,-96.8147998,4,,1120790,41.81616944,-72.1061694
12120000,-0.847083883,47.60287716,-122.180956,4,,1121000,41.8437089,-72.1689662
6337000,-0.016913467,47.59543889,-103.2633694,4,,1121330,41.83319444,-72.2427806
12389500,-0.117414861,47.5918583,-115.229536,4,,1122000,41.7201,-72.195575
12390700,0.538144857,47.5860611,-115.3551,3,,1122500,41.70037644,-72.1820223
6090300,-0.041736276,47.5844444,-111.0605806,4,,1123000,41.6717651,-72.05229807
12459000,-0.375320491,47.5831777,-120.6195306,4,,11230695,41.57000278,-72.0462444
12413000,-0.177919797,47.5722,-116.2528,4,,1123360,42.108375,-72.1261306
6088500,-0.805656688,47.56126667,-111.5417694,4,,1123600,42.08261944,-72.0583806
6468170,-0.451205747,47.5580525,-98.862885,4,,1124000,42.0223189,-71.9556289
12413500,0.058914546,47.5547,-116.3231,4,,1124151,41.94356667,-71.8995972
12121600,0.396920278,47.55232299,-122.0478975,4,,1125100,41.97846389,-71.90051389
12413470,-0.061797871,47.5513111,-116.2362917,4,,1125490,41.92784444,-71.9300083
12413355,0.085043517,47.5483333,-116.2197222,4,,1125500,41.909475,-71.91386389
6082200,-0.491748163,47.5471361,-112.3674306,4,,1127000,41.59749167,-71.9840944
12144500,-0.122111612,47.5451019,-121.842336,4,,1127500,41.5587094,-72.1214666
12458000,0.918594604,47.5409539,-120.7200872,1,,11277905,41.3686111,-72.2022222
12145500,0.807992655,47.53982388,-121.9090047,1,,1129200,45.04032368,-71.4439704
12040500,0.127806144,47.5378588,-124.3157457,4,,1129500,44.74977166,-71.63120018
6131200,-0.249375819,47.5365944,-106.1534528,4,,1130000,44.62505316,-71.4689721
12413210,0.180371845,47.53138889,-116.0925,4,,1131500,44.4100591,-71.7206438
6089000,-2.753174542,47.52577778,-111.511036,4,,1133000,44.63394195,-71.8975942
12056500,0.495675618,47.51425666,-123.3298868,4,,1134500,44.5117231,-71.8373143
12413445,-0.21203882,47.5081222,-116.2418,4,,1135150,44.47616707,-72.1245431
6085800,-2.320269889,47.50162778,-111.9319139,4,,1135300,44.4353353,-72.03842899
12462500,0.341668392,47.49929148,-120.4245223,4,,1135500,44.3656147,-72.0392613
12144000,0.571730005,47.49288017,-121.7901109,3,,1137500,44.2686741,-71.6303617
12375900,0.914899383,47.4914361,-114.0266444,1,,1138500,44.15339689,-72.0417577
12141300,-0.205351484,47.48593975,-121.6478809,4,,1139000,44.1503413,-72.0650915
12119000,0.58389128,47.4825999,-122.2034547,3,,1139800,44.0928419,-72.33565327
4015438,-0.113240143,47.4811111,-92.04,4,,1142500,43.93450969,-72.6578821
12413860,0.019702831,47.4786111,-116.7330556,4,,1144000,43.71423614,-72.418149
12413370,-0.189039551,47.47666667,-116.2216667,4,,1144500,43.64618187,-72.3123134
12413131,0.685163667,47.47518056,-115.9284444,2,,1150900,43.62229069,-72.7589899
12413130,0.2284248,47.4749,-115.9227,4,,1151500,43.60257077,-72.35425819
12413125,0.763678551,47.4725,-115.9147222,1,,1152500,43.38757327,-72.36203409
12039500,-0.31203235,47.4575863,-123.8893446,4,,1153000,43.33340716,-72.51481258
12120600,0.48962705,47.45732368,-122.005117,4,,1153550,43.1917433,-72.48508889
