site,average,lat,long,range,,site_no,dec_lat_va,dec_long_va
1021000,0.040810996,45.1369444,-67.3180556,4,,1010000,46.70055556,-69.7155556
1018500,-2.424448762,45.5683333,-67.4283333,4,,1010070,46.89388889,-69.7516667
1021470,-1.371195938,44.8008333,-67.725,4,,1010500,47.11305556,-69.0880556
1021480,0.864558631,44.9369444,-67.7361111,1,,1011000,47.0697222,-69.0794444
1019000,-3.556241722,45.1725,-67.76888889,4,,1011500,47.20697926,-68.9564281
1018035,0.528749702,46.1811111,-67.80388889,3,,1013500,47.2375,-68.58277778
1018009,-4.156136337,46.11527778,-67.84027778,4,,1014000,47.2833333,-68.58527778
1018000,0.581079812,46.105,-67.8666667,3,,1015800,46.52305556,-68.3716667
1017960,0.31303171,46.105,-67.88138889,4,,1017000,46.7772222,-68.1572222
1022500,0.866248235,44.60805556,-67.93527778,1,,1017060,46.7836111,-67.9891667
1017290,0.415256207,46.8886111,-67.945,4,,1017290,46.8886111,-67.945
1017550,0.484455776,46.62805556,-67.9530556,4,,1017550,46.62805556,-67.9530556
1017060,-1.358224393,46.7836111,-67.9891667,4,,1017960,46.105,-67.88138889
1022294,-0.177012341,44.85909167,-68.10396389,4,,1018000,46.105,-67.8666667
1017000,0.156046239,46.7772222,-68.1572222,4,,1018009,46.11527778,-67.84027778
1030350,0.446607485,45.7086111,-68.1580556,4,,1018035,46.1811111,-67.80388889
1022840,-0.352181438,44.33277778,-68.2066667,4,,1018500,45.5683333,-67.4283333
1030500,0.816787511,45.5011111,-68.3058333,1,,1019000,45.1725,-67.76888889
1015800,0.445007673,46.52305556,-68.3716667,4,,1021000,45.1369444,-67.3180556
1013500,0.795558888,47.2375,-68.58277778,1,,1021470,44.8008333,-67.725
1014000,0.642303692,47.2833333,-68.58527778,3,,1021480,44.9369444,-67.7361111
1029500,0.284739322,45.73027778,-68.5894444,4,,1022294,44.85909167,-68.10396389
1029200,0.839740787,46.14305556,-68.6336111,1,,1022500,44.60805556,-67.93527778
1034500,0.649220697,45.2361111,-68.65138889,3,,1022840,44.33277778,-68.2066667
1034000,0.438844678,45.26055556,-68.8686111,4,,1027200,45.93527778,-69.9936111
1037380,0.791950215,44.32916667,-69.0608333,1,,1029200,46.14305556,-68.6336111
1011000,0.435916106,47.0697222,-69.0794444,4,,1029500,45.73027778,-68.5894444
1010500,0.312251965,47.11305556,-69.0880556,4,,1030350,45.7086111,-68.1580556
1031510,0.375275879,45.15027778,-69.23638889,4,,1030500,45.5011111,-68.3058333
1031500,0.304511821,45.175,-69.3147222,4,,1031300,45.2672222,-69.58388889
1031450,0.202360791,45.1844444,-69.4522222,4,,1031450,45.1844444,-69.4522222
1031300,0.355141735,45.2672222,-69.58388889,4,,1031500,45.175,-69.3147222
1038000,0.449852525,44.22277778,-69.59388889,4,,1031510,45.15027778,-69.23638889
1048220,-0.170884177,44.9475,-69.6569444,4,,1034000,45.26055556,-68.8686111
1010000,-0.088893939,46.70055556,-69.7155556,4,,1034500,45.2361111,-68.65138889
1010070,0.066607665,46.89388889,-69.7516667,4,,1037000,44.8611111,-68.8316667
1049500,0.057586183,44.22916667,-69.7780556,4,,1037380,44.32916667,-69.0608333
1046000,0.236595771,45.0644444,-69.8805556,4,,1038000,44.22277778,-69.59388889
1046500,-43.49688506,45.0519444,-69.8855556,4,,1042500,45.3397222,-69.9619444
