site,average,lat,long,range,,site_no,dec_lat_va,dec_long_va
1021000,0.140734363,45.1369444,-67.3180556,4,,1010000,46.70055556,-69.7155556
1018500,-1.107129262,45.5683333,-67.4283333,4,,1010070,46.89388889,-69.7516667
1021470,0.688585811,44.8008333,-67.725,2,,1010500,47.11305556,-69.0880556
1021480,0.73807058,44.9369444,-67.7361111,2,,1011000,47.0697222,-69.0794444
1019000,-1.883162174,45.1725,-67.76888889,4,,1011500,47.20697926,-68.9564281
1018035,0.700063749,46.1811111,-67.80388889,2,,1013500,47.2375,-68.58277778
1018000,0.736438473,46.105,-67.8666667,2,,1014000,47.2833333,-68.58527778
1017960,0.639421463,46.105,-67.88138889,3,,1015800,46.52305556,-68.3716667
1022500,0.662671592,44.60805556,-67.93527778,2,,1017000,46.7772222,-68.1572222
1017550,0.518787956,46.62805556,-67.9530556,3,,1017060,46.7836111,-67.9891667
1022294,-0.1360211,44.85909167,-68.10396389,4,,1017290,46.8886111,-67.945
1017000,0.503440586,46.7772222,-68.1572222,3,,1017550,46.62805556,-67.9530556
1030500,0.181623084,45.5011111,-68.3058333,4,,1017960,46.105,-67.88138889
1015800,0.790498407,46.52305556,-68.3716667,1,,1018000,46.105,-67.8666667
1013500,0.382744028,47.2375,-68.58277778,4,,1018009,46.11527778,-67.84027778
1014000,-0.480590827,47.2833333,-68.58527778,4,,1018035,46.1811111,-67.80388889
1029500,0.683566968,45.73027778,-68.5894444,2,,1018500,45.5683333,-67.4283333
1029200,0.707291998,46.14305556,-68.6336111,2,,1019000,45.1725,-67.76888889
1034500,-1.517361916,45.2361111,-68.65138889,4,,1021000,45.1369444,-67.3180556
1034000,-0.291100097,45.26055556,-68.8686111,4,,1021470,44.8008333,-67.725
1037380,0.626280338,44.32916667,-69.0608333,3,,1021480,44.9369444,-67.7361111
1011000,-0.092610266,47.0697222,-69.0794444,4,,1022294,44.85909167,-68.10396389
1010500,-0.106516596,47.11305556,-69.0880556,4,,1022500,44.60805556,-67.93527778
1031500,0.659314768,45.175,-69.3147222,2,,1022840,44.33277778,-68.2066667
1031450,0.594325043,45.1844444,-69.4522222,3,,1027200,45.93527778,-69.9936111
1031300,0.607133414,45.2672222,-69.58388889,3,,1029200,46.14305556,-68.6336111
1038000,0.613169165,44.22277778,-69.59388889,3,,1029500,45.73027778,-68.5894444
1010000,-0.513515734,46.70055556,-69.7155556,4,,1030350,45.7086111,-68.1580556
1010070,0.088805756,46.89388889,-69.7516667,4,,1030500,45.5011111,-68.3058333
1049500,-3.292660609,44.22916667,-69.7780556,4,,1031300,45.2672222,-69.58388889
1046500,-0.889976832,45.0519444,-69.8855556,4,,1031450,45.1844444,-69.4522222
1048000,0.515847466,44.70805556,-69.9375,3,,1031500,45.175,-69.3147222
1047000,0.814981171,44.86916667,-69.955,1,,1031510,45.15027778,-69.23638889
1042500,-5.086067402,45.3397222,-69.9619444,4,,1034000,45.26055556,-68.8686111
1027200,0.437483814,45.93527778,-69.9936111,4,,1034500,45.2361111,-68.65138889
1059000,-0.128505685,44.0722222,-70.2080556,4,,1037000,44.8611111,-68.8316667
1055500,0.82685879,44.26944444,-70.2297222,1,,1037380,44.32916667,-69.0608333
1044550,0.872732655,45.3136111,-70.2416667,1,,1038000,44.22277778,-69.59388889
11058837,-127.6662859,41.59233175,-70.50780579,4,,1042500,45.3397222,-69.9619444
1057000,0.840352446,44.30388889,-70.5397222,1,,1043500,45.22905,-70.20112778
1054500,-0.387029789,44.5519444,-70.5441667,4,,1044550,45.3136111,-70.2416667
1055000,0.700935941,44.64277778,-70.58888889,2,,1046000,45.0644444,-69.8805556
1063310,-49.38907858,43.85555556,-70.6397222,4,,1046500,45.0519444,-69.8855556
1054300,0.687142618,44.5933333,-70.7330556,2,,1047000,44.86916667,-69.955
1105870,0.446173928,41.9909362,-70.7336491,4,,1047150,44.77888889,-69.8869444
1066000,0.442179369,43.80805556,-70.7816667,4,,1047200,44.85777778,-70.48527778
1105730,0.120102625,42.1006571,-70.8225415,4,,1048000,44.70805556,-69.9375
1073785,0.757825436,43.0358333,-70.8475,1,,1048220,44.9475,-69.6569444
1102000,0.730322092,42.6598157,-70.8936622,2,,1049500,44.22916667,-69.7780556
1105608,-44.25605149,42.21305556,-70.92638889,4,,1052500,44.8775,-71.0575
1105600,-0.069322774,42.1903779,-70.9447679,4,,1053500,44.7825,-71.1286111
1101000,0.583473315,42.75286948,-70.9456096,3,,1053600,44.6661111,-71.18138889
1073500,0.810168341,43.10258558,-70.952559,1,,1054000,44.4358333,-71.19027778
1108000,-0.020283912,41.9339903,-70.9564307,4,,1054114,44.38131944,-71.1706556
1072870,0.875599021,43.23480487,-70.9564507,1,,1054200,44.39055556,-70.9797222
1073000,0.673008201,43.1486955,-70.9650603,2,,1054300,44.5933333,-70.7330556
1072800,0.600360637,43.26841527,-70.9736739,3,,1054500,44.5519444,-70.5441667
1054200,0.594270116,44.39055556,-70.9797222,3,,1055000,44.64277778,-70.58888889
1105933,0.798694342,41.58538185,-70.9903171,1,,1055500,44.26944444,-70.2297222
1102345,-1.919436564,42.4695404,-71.0069954,4,,1057000,44.30388889,-70.5397222
1101500,0.585946445,42.56953869,-71.0269974,3,,1059000,44.0722222,-70.2080556
1073587,0.397750425,42.9845316,-71.038392,4,,1063310,43.85555556,-70.6397222
1052500,0.724489142,44.8775,-71.0575,2,,1064118,43.68694444,-70.3472222
11055566,-5.875422256,42.2709321,-71.06838369,4,,10642505,44.08388889,-71.2855556
1108410,0.367007349,41.8998232,-71.0894897,4,,1064500,43.9908333,-71.0905556
1064500,0.748676907,43.9908333,-71.0905556,2,,1064801,43.83007396,-71.2878488
1109060,0.234569073,41.8662122,-71.12282369,4,,1066000,43.80805556,-70.7816667
1053500,-2.804997623,44.7825,-71.1286111,4,,1067950,43.4322222,-70.5533333
1103025,-17.84768354,42.40704077,-71.1339422,4,,1068910,43.4183333,-70.7380556
1109070,0.245347497,41.840379,-71.142824,4,,1069500,43.4183333,-70.6583333
1105500,0.5526583,42.15454356,-71.1458842,3,,1069700,43.37916667,-70.5833333
1105554,0.45145923,42.2092655,-71.1458851,4,,1072800,43.26841527,-70.9736739
1104000,-5.358647282,42.2550985,-71.1642196,4,,1072870,43.23480487,-70.9564507
10735562,-104.5459964,42.94897557,-71.16478279,4,,1073000,43.1486955,-70.9650603
1109000,0.413190016,41.94760015,-71.1767155,4,,1073319,43.04138889,-71.2016667
1054000,-0.693134013,44.4358333,-71.19027778,4,,1073500,43.10258558,-70.952559
1105000,0.553268595,42.1775987,-71.2008863,3,,10735562,42.94897557,-71.16478279
1100561,0.298763703,42.7431456,-71.208393,4,,1073587,42.9845316,-71.038392
1100600,-0.048763785,42.5681488,-71.2147792,4,,1073785,43.0358333,-70.8475
1100505,0.246284215,42.8492547,-71.2150607,4,,1074520,44.0475669,-71.6598029
1104200,-3.292104044,42.3164861,-71.227833,4,,1075000,43.9761792,-71.6795244
1104500,-1.104962216,42.37231857,-71.2336668,4,,1076000,43.79562647,-71.8453594
1103500,0.336050571,42.256209,-71.2600558,4,,1076500,43.7592388,-71.6856337
1104480,-0.265805449,42.3556519,-71.2650565,4,,1077400,43.70388889,-71.8333333
1104475,-7.401797385,42.3545408,-71.2681121,4,,1078000,43.56646307,-71.747857
1104455,-7272.799066,42.37259606,-71.27033448,4,,1081000,43.44174376,-71.5875752
1100568,-3.170629482,42.46703909,-71.2722795,4,,1081500,43.42285456,-71.6528543
1104430,-1.972966921,42.3981512,-71.2733903,4,,1082000,42.8625837,-71.95924609
10642505,-71.82441577,44.08388889,-71.2855556,4,,1085000,43.1520237,-71.85730149
1064801,0.79253369,43.83007396,-71.2878488,1,,1085500,43.1928569,-71.7472995
1100000,0.421253643,42.64592464,-71.2983937,4,,1086000,43.25091159,-71.7322996
1099500,0.341667603,42.6367581,-71.3020047,4,,1089100,43.21369248,-71.4803481
1109403,0.485471335,41.83093377,-71.3503315,4,,1089500,43.25674759,-71.36951248
10965852,-58.33208342,42.78286636,-71.35367448,4,,1089925,43.15980438,-71.4059011
1103280,-0.081603675,42.1398197,-71.3895032,4,,1091000,43.01480519,-71.64146129
