site,average,lat,long,range,,site_no,dec_lat_va,dec_long_va
1021000,-0.060015828,45.1369444,-67.3180556,4,,1010000,46.70055556,-69.7155556
1018500,-4.283894445,45.5683333,-67.4283333,4,,1010070,46.89388889,-69.7516667
1021470,-5.1468427,44.8008333,-67.725,4,,1010500,47.11305556,-69.0880556
1021480,0.637756646,44.9369444,-67.7361111,3,,1011000,47.0697222,-69.0794444
1019000,-0.184578756,45.1725,-67.76888889,4,,1011500,47.20697926,-68.9564281
1018035,0.727326002,46.1811111,-67.80388889,2,,1013500,47.2375,-68.58277778
1018009,-2.480018408,46.11527778,-67.84027778,4,,1014000,47.2833333,-68.58527778
1018000,0.792494129,46.105,-67.8666667,1,,1015800,46.52305556,-68.3716667
1017960,0.65744855,46.105,-67.88138889,2,,1017000,46.7772222,-68.1572222
1022500,0.579420832,44.60805556,-67.93527778,3,,1017060,46.7836111,-67.9891667
1017290,0.287203012,46.8886111,-67.945,4,,1017290,46.8886111,-67.945
1017550,0.555418693,46.62805556,-67.9530556,3,,1017550,46.62805556,-67.9530556
1017060,0.210308591,46.7836111,-67.9891667,4,,1017960,46.105,-67.88138889
1022294,-0.126796715,44.85909167,-68.10396389,4,,1018000,46.105,-67.8666667
1017000,0.558132743,46.7772222,-68.1572222,3,,1018009,46.11527778,-67.84027778
1030350,0.632481815,45.7086111,-68.1580556,3,,1018035,46.1811111,-67.80388889
1022840,0.069989479,44.33277778,-68.2066667,4,,1018500,45.5683333,-67.4283333
1030500,0.866421667,45.5011111,-68.3058333,1,,1019000,45.1725,-67.76888889
1015800,0.576332574,46.52305556,-68.3716667,3,,1021000,45.1369444,-67.3180556
1013500,0.463405729,47.2375,-68.58277778,4,,1021470,44.8008333,-67.725
1014000,0.682855919,47.2833333,-68.58527778,2,,1021480,44.9369444,-67.7361111
1029500,0.586163633,45.73027778,-68.5894444,3,,1022294,44.85909167,-68.10396389
1029200,0.598070535,46.14305556,-68.6336111,3,,1022500,44.60805556,-67.93527778
1034500,-0.23023363,45.2361111,-68.65138889,4,,1022840,44.33277778,-68.2066667
1037000,0.294200125,44.8611111,-68.8316667,4,,1027200,45.93527778,-69.9936111
1034000,0.248121267,45.26055556,-68.8686111,4,,1029200,46.14305556,-68.6336111
1037380,0.62285561,44.32916667,-69.0608333,3,,1029500,45.73027778,-68.5894444
1011000,0.439095172,47.0697222,-69.0794444,4,,1030350,45.7086111,-68.1580556
1010500,-0.305514681,47.11305556,-69.0880556,4,,1030500,45.5011111,-68.3058333
1031510,0.435219643,45.15027778,-69.23638889,4,,1031300,45.2672222,-69.58388889
1031500,0.679672265,45.175,-69.3147222,2,,1031450,45.1844444,-69.4522222
1031450,0.781639808,45.1844444,-69.4522222,1,,1031500,45.175,-69.3147222
1031300,0.714491276,45.2672222,-69.58388889,2,,1031510,45.15027778,-69.23638889
1038000,0.589535179,44.22277778,-69.59388889,3,,1034000,45.26055556,-68.8686111
1048220,0.232221397,44.9475,-69.6569444,4,,1034500,45.2361111,-68.65138889
1010000,0.508459189,46.70055556,-69.7155556,3,,1037000,44.8611111,-68.8316667
1010070,0.397557412,46.89388889,-69.7516667,4,,1037380,44.32916667,-69.0608333
1049500,-0.088552927,44.22916667,-69.7780556,4,,1038000,44.22277778,-69.59388889
1046000,0.621075684,45.0644444,-69.8805556,3,,1042500,45.3397222,-69.9619444
1046500,-2.000759409,45.0519444,-69.8855556,4,,1043500,45.22905,-70.20112778
1047150,-0.590767719,44.77888889,-69.8869444,4,,1044550,45.3136111,-70.2416667
1048000,0.499876052,44.70805556,-69.9375,4,,1046000,45.0644444,-69.8805556
1047000,0.810804068,44.86916667,-69.955,1,,1046500,45.0519444,-69.8855556
1042500,-16.97252488,45.3397222,-69.9619444,4,,1047000,44.86916667,-69.955
1027200,0.718547655,45.93527778,-69.9936111,2,,1047150,44.77888889,-69.8869444
1105880,-5.123409176,41.70011074,-70.1069625,4,,1047200,44.85777778,-70.48527778
1059000,-1.142672073,44.0722222,-70.2080556,4,,1048000,44.70805556,-69.9375
1055500,0.828671516,44.26944444,-70.2297222,1,,1048220,44.9475,-69.6569444
1044550,0.784645543,45.3136111,-70.2416667,1,,1049500,44.22916667,-69.7780556
1047200,0.374453936,44.85777778,-70.48527778,4,,1052500,44.8775,-71.0575
11058837,-175.7221425,41.59233175,-70.50780579,4,,1053500,44.7825,-71.1286111
1057000,0.921724387,44.30388889,-70.5397222,1,,1053600,44.6661111,-71.18138889
1054500,-0.682455793,44.5519444,-70.5441667,4,,1054000,44.4358333,-71.19027778
1067950,0.691523781,43.4322222,-70.5533333,2,,1054114,44.38131944,-71.1706556
1069700,0.120343189,43.37916667,-70.5833333,4,,1054200,44.39055556,-70.9797222
1055000,0.706074019,44.64277778,-70.58888889,2,,1054300,44.5933333,-70.7330556
1105876,-2.397921444,41.94177039,-70.6225338,4,,1054500,44.5519444,-70.5441667
1063310,-13.57786147,43.85555556,-70.6397222,4,,1055000,44.64277778,-70.58888889
1069500,0.81643169,43.4183333,-70.6583333,1,,1055500,44.26944444,-70.2297222
1054300,0.795136562,44.5933333,-70.7330556,1,,1057000,44.30388889,-70.5397222
1105870,-0.279416021,41.9909362,-70.7336491,4,,1059000,44.0722222,-70.2080556
1068910,0.232434543,43.4183333,-70.7380556,4,,1063310,43.85555556,-70.6397222
1066000,0.400001216,43.80805556,-70.7816667,4,,1064118,43.68694444,-70.3472222
1105730,-0.056366898,42.1006571,-70.8225415,4,,10642505,44.08388889,-71.2855556
1105917,-0.260076106,41.66260446,-70.8383696,4,,1064500,43.9908333,-71.0905556
1073785,0.742655175,43.0358333,-70.8475,2,,1064801,43.83007396,-71.2878488
1102000,0.911086753,42.6598157,-70.8936622,1,,1066000,43.80805556,-70.7816667
1105608,-102.0332179,42.21305556,-70.92638889,4,,1067950,43.4322222,-70.5533333
1105600,0.002232965,42.1903779,-70.9447679,4,,1068910,43.4183333,-70.7380556
1101000,0.568504254,42.75286948,-70.9456096,3,,1069500,43.4183333,-70.6583333
1073500,0.825937869,43.10258558,-70.952559,1,,1069700,43.37916667,-70.5833333
1108000,0.252251308,41.9339903,-70.9564307,4,,1072800,43.26841527,-70.9736739
1072870,0.74066865,43.23480487,-70.9564507,2,,1072870,43.23480487,-70.9564507
1073000,0.772894614,43.1486955,-70.9650603,1,,1073000,43.1486955,-70.9650603
1072800,0.604120631,43.26841527,-70.9736739,3,,1073319,43.04138889,-71.2016667
1105583,0.250616094,42.22093308,-70.9781026,4,,1073500,43.10258558,-70.952559
1054200,0.515604923,44.39055556,-70.9797222,3,,10735562,42.94897557,-71.16478279
1105933,0.71822638,41.58538185,-70.9903171,2,,1073587,42.9845316,-71.038392
1102345,0.387561546,42.4695404,-71.0069954,4,,1073785,43.0358333,-70.8475
1101500,0.519932058,42.56953869,-71.0269974,3,,1074520,44.0475669,-71.6598029
1073587,0.419981336,42.9845316,-71.038392,4,,1075000,43.9761792,-71.6795244
1052500,0.622102146,44.8775,-71.0575,3,,1076000,43.79562647,-71.8453594
11055566,-15.50404079,42.2709321,-71.06838369,4,,1076500,43.7592388,-71.6856337
1108410,0.145330399,41.8998232,-71.0894897,4,,1077400,43.70388889,-71.8333333
1064500,0.631754627,43.9908333,-71.0905556,3,,1078000,43.56646307,-71.747857
1109060,0.223462977,41.8662122,-71.12282369,4,,1081000,43.44174376,-71.5875752
1053500,-34.97005678,44.7825,-71.1286111,4,,1081500,43.42285456,-71.6528543
1103025,-2.960820555,42.40704077,-71.1339422,4,,1082000,42.8625837,-71.95924609
1109070,0.492676827,41.840379,-71.142824,4,,1085000,43.1520237,-71.85730149
1105500,0.362413883,42.15454356,-71.1458842,4,,1085500,43.1928569,-71.7472995
1105554,0.40810508,42.2092655,-71.1458851,4,,1086000,43.25091159,-71.7322996
1100627,0.173056392,42.6714806,-71.1492239,4,,1089100,43.21369248,-71.4803481
