site,average,lat,long,range,,site_no,dec_lat_va,dec_long_va
1021000,-0.281150085,45.1369444,-67.3180556,4,,1010000,46.70055556,-69.7155556
1018500,-3.153581324,45.5683333,-67.4283333,4,,1010070,46.89388889,-69.7516667
1021470,-0.103475377,44.8008333,-67.725,4,,1010500,47.11305556,-69.0880556
1021480,0.745383682,44.9369444,-67.7361111,2,,1011000,47.0697222,-69.0794444
1019000,-1.054505739,45.1725,-67.76888889,4,,1011500,47.20697926,-68.9564281
1022500,0.735185713,44.60805556,-67.93527778,2,,1013500,47.2375,-68.58277778
1017550,-0.16466785,46.62805556,-67.9530556,4,,1014000,47.2833333,-68.58527778
1022294,-0.064935065,44.85909167,-68.10396389,4,,1015800,46.52305556,-68.3716667
1017000,-0.225301606,46.7772222,-68.1572222,4,,1017000,46.7772222,-68.1572222
1030500,0.821859975,45.5011111,-68.3058333,1,,1017060,46.7836111,-67.9891667
1015800,0.010993477,46.52305556,-68.3716667,4,,1017290,46.8886111,-67.945
1013500,0.524942604,47.2375,-68.58277778,3,,1017550,46.62805556,-67.9530556
1014000,0.229023836,47.2833333,-68.58527778,4,,1017960,46.105,-67.88138889
1029500,0.72583236,45.73027778,-68.5894444,2,,1018000,46.105,-67.8666667
1029200,-0.119839796,46.14305556,-68.6336111,4,,1018009,46.11527778,-67.84027778
1034500,0.509352438,45.2361111,-68.65138889,3,,1018035,46.1811111,-67.80388889
1034000,0.179727196,45.26055556,-68.8686111,4,,1018500,45.5683333,-67.4283333
1037380,0.627341301,44.32916667,-69.0608333,3,,1019000,45.1725,-67.76888889
1011000,0.40269967,47.0697222,-69.0794444,4,,1021000,45.1369444,-67.3180556
1010500,0.008260107,47.11305556,-69.0880556,4,,1021470,44.8008333,-67.725
1031500,0.385056604,45.175,-69.3147222,4,,1021480,44.9369444,-67.7361111
1031450,0.385897346,45.1844444,-69.4522222,4,,1022294,44.85909167,-68.10396389
1031300,0.301247122,45.2672222,-69.58388889,4,,1022500,44.60805556,-67.93527778
1038000,0.354508112,44.22277778,-69.59388889,4,,1022840,44.33277778,-68.2066667
1010000,0.149111945,46.70055556,-69.7155556,4,,1027200,45.93527778,-69.9936111
1010070,-0.575851842,46.89388889,-69.7516667,4,,1029200,46.14305556,-68.6336111
1049500,-3.210131114,44.22916667,-69.7780556,4,,1029500,45.73027778,-68.5894444
1046500,-4.123703672,45.0519444,-69.8855556,4,,1030350,45.7086111,-68.1580556
1048000,-9.620924947,44.70805556,-69.9375,4,,1030500,45.5011111,-68.3058333
1047000,-1.256809241,44.86916667,-69.955,4,,1031300,45.2672222,-69.58388889
1042500,-2.368940462,45.3397222,-69.9619444,4,,1031450,45.1844444,-69.4522222
1027200,0.248570267,45.93527778,-69.9936111,4,,1031500,45.175,-69.3147222
1059000,-4.355487917,44.0722222,-70.2080556,4,,1031510,45.15027778,-69.23638889
1055500,-6.555786592,44.26944444,-70.2297222,4,,1034000,45.26055556,-68.8686111
